Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) ,,,,,
 12/01  21:00:00,424238.5468,0,72482.76,148176,,,,,
 12/01  22:00:00,964017.7466,0,72482.76,148176,,,,,
 12/01  23:00:00,1228170.322,0,72482.76,148176,,,,,
 12/01  24:00:00,1414006.154,0,72482.76,148176,,,,,
 12/02  01:00:00,1500723.15,0,72482.76,148176,,,,,
 12/02  02:00:00,1620882.066,0,72482.76,148176,,,,,
 12/02  03:00:00,1617545.966,0,72482.76,148176,,,,,
 12/02  04:00:00,1673462.217,0,72482.76,148176,,,,,
 12/02  05:00:00,1715289.177,0,72482.76,148176,,,,,
 12/02  06:00:00,1579017.428,0,72482.76,148176,,,,,
 12/02  07:00:00,1566226.627,0,72482.76,148176,,,,,
 12/02  08:00:00,1777692.169,0,72482.76,148176,,,,,
 12/02  09:00:00,1821431.786,0,72482.76,148176,,,,,
 12/02  10:00:00,1787209.971,0,72482.76,148176,,,,,
 12/02  11:00:00,1659498.384,0,72482.76,148176,,,,,
 12/02  12:00:00,1311342.939,0,72482.76,148176,,,,,
 12/02  13:00:00,1229980.589,0,72482.76,148176,,,,,
 12/02  14:00:00,1123776.051,0,72482.76,148176,,,,,
 12/02  15:00:00,981203.0272,0,72482.76,148176,,,,,
 12/02  16:00:00,1029233.803,0,72482.76,148176,,,,,
 12/02  17:00:00,1144437.007,0,72482.76,148176,,,,,
 12/02  18:00:00,1251737.164,0,72482.76,148176,,,,,
 12/02  19:00:00,1313602.542,0,72482.76,148176,,,,,
 12/02  20:00:00,1353212.279,0,72482.76,148176,,,,,
 12/02  21:00:00,1391112.464,0,72482.76,148176,,,,,
 12/02  22:00:00,1421890.657,0,72482.76,148176,,,,,
 12/02  23:00:00,1437558.264,0,72482.76,148176,,,,,
 12/02  24:00:00,1452095.155,0,72482.76,148176,,,,,
 12/03  01:00:00,1431854.567,0,72482.76,197568,,,,,
 12/03  02:00:00,1435880.694,0,72482.76,197568,,,,,
 12/03  03:00:00,1453384.296,0,72482.76,197568,,,,,
 12/03  04:00:00,1473623.477,0,72482.76,197568,,,,,
 12/03  05:00:00,1483557.057,0,72482.76,197568,,,,,
 12/03  06:00:00,7885236.118,0,144965.52,197568,,,,,
 12/03  07:00:00,5040959.109,0,144965.52,197568,,,,,
 12/03  08:00:00,3727853.921,0,434896.56,197568,,,,,
 12/03  09:00:00,3649148.166,0,1304689.68,444528,,,,,
 12/03  10:00:00,3014692.823,0,1304689.68,444528,,,,,
 12/03  11:00:00,2298835.361,0,1304689.68,444528,,,,,
 12/03  12:00:00,1038781.703,0,1304689.68,444528,,,,,
 12/03  13:00:00,0,0,1304689.68,395136,,,,,
 12/03  14:00:00,0,0,1304689.68,444528,,,,,
 12/03  15:00:00,0,0,1304689.68,444528,,,,,
 12/03  16:00:00,207262.2195,0,1304689.68,444528,,,,,
 12/03  17:00:00,1087010.578,0,1304689.68,444528,,,,,
 12/03  18:00:00,1466862.973,0,1014758.64,395136,,,,,
 12/03  19:00:00,1572513.054,0,724827.6,296352,,,,,
 12/03  20:00:00,0,0,724827.6,296352,,,,,
 12/03  21:00:00,0,0,434896.56,246960,,,,,
 12/03  22:00:00,0,0,434896.56,246960,,,,,
 12/03  23:00:00,0,0,144965.52,197568,,,,,
 12/03  24:00:00,269478.2802,0,72482.76,197568,,,,,
 12/04  01:00:00,836397.1477,0,72482.76,197568,,,,,
 12/04  02:00:00,1110830.718,0,72482.76,197568,,,,,
 12/04  03:00:00,1371674.017,0,72482.76,197568,,,,,
 12/04  04:00:00,1549283.624,0,72482.76,197568,,,,,
 12/04  05:00:00,1670322.763,0,72482.76,197568,,,,,
 12/04  06:00:00,8220531.894,0,144965.52,197568,,,,,
 12/04  07:00:00,5459939.699,0,144965.52,197568,,,,,
 12/04  08:00:00,4133069.913,0,434896.56,197568,,,,,
 12/04  09:00:00,4056462.194,0,1304689.68,444528,,,,,
 12/04  10:00:00,3282197.583,0,1304689.68,444528,,,,,
 12/04  11:00:00,2803438.79,0,1304689.68,444528,,,,,
 12/04  12:00:00,2492585.73,0,1304689.68,444528,,,,,
 12/04  13:00:00,1618206.902,0,1304689.68,395136,,,,,
 12/04  14:00:00,2141816.9,0,1304689.68,444528,,,,,
 12/04  15:00:00,2070199.225,0,1304689.68,444528,,,,,
 12/04  16:00:00,2038715.725,0,1304689.68,444528,,,,,
 12/04  17:00:00,2102517.949,0,1304689.68,444528,,,,,
 12/04  18:00:00,1969345.814,0,1014758.64,395136,,,,,
 12/04  19:00:00,1877303.556,0,724827.6,296352,,,,,
 12/04  20:00:00,0,0,724827.6,296352,,,,,
 12/04  21:00:00,0,0,434896.56,246960,,,,,
 12/04  22:00:00,0,0,434896.56,246960,,,,,
 12/04  23:00:00,0,0,144965.52,197568,,,,,
 12/04  24:00:00,0,0,72482.76,197568,,,,,
 12/05  01:00:00,395068.9212,0,72482.76,197568,,,,,
 12/05  02:00:00,760230.5641,0,72482.76,197568,,,,,
 12/05  03:00:00,975245.4513,0,72482.76,197568,,,,,
 12/05  04:00:00,1170240.862,0,72482.76,197568,,,,,
 12/05  05:00:00,1300502.462,0,72482.76,197568,,,,,
 12/05  06:00:00,7729231.223,0,144965.52,197568,,,,,
 12/05  07:00:00,5026172.893,0,144965.52,197568,,,,,
 12/05  08:00:00,3709671.839,0,434896.56,197568,,,,,
 12/05  09:00:00,3643530.212,0,1304689.68,444528,,,,,
 12/05  10:00:00,3175195.924,0,1304689.68,444528,,,,,
 12/05  11:00:00,2919414.134,0,1304689.68,444528,,,,,
 12/05  12:00:00,2736751.743,0,1304689.68,444528,,,,,
 12/05  13:00:00,1901076.475,0,1304689.68,395136,,,,,
 12/05  14:00:00,2587714.031,0,1304689.68,444528,,,,,
 12/05  15:00:00,2516397.26,0,1304689.68,444528,,,,,
 12/05  16:00:00,2550905.579,0,1304689.68,444528,,,,,
 12/05  17:00:00,2562365.971,0,1304689.68,444528,,,,,
 12/05  18:00:00,2382610.441,0,1014758.64,395136,,,,,
 12/05  19:00:00,2246170.054,0,724827.6,296352,,,,,
 12/05  20:00:00,0,0,724827.6,296352,,,,,
 12/05  21:00:00,0,0,434896.56,246960,,,,,
 12/05  22:00:00,0,0,434896.56,246960,,,,,
 12/05  23:00:00,0,0,144965.52,197568,,,,,
 12/05  24:00:00,324351.1381,0,72482.76,197568,,,,,
 12/06  01:00:00,821076.6151,0,72482.76,197568,,,,,
 12/06  02:00:00,1065935.719,0,72482.76,197568,,,,,
 12/06  03:00:00,1290182.205,0,72482.76,197568,,,,,
 12/06  04:00:00,1441554.861,0,72482.76,197568,,,,,
 12/06  05:00:00,1538919.304,0,72482.76,197568,,,,,
 12/06  06:00:00,8019316.072,0,144965.52,197568,,,,,
 12/06  07:00:00,5244591.675,0,144965.52,197568,,,,,
 12/06  08:00:00,3982277.37,0,434896.56,197568,,,,,
 12/06  09:00:00,4104006.736,0,1304689.68,444528,,,,,
 12/06  10:00:00,3580438.829,0,1304689.68,444528,,,,,
 12/06  11:00:00,3231373.722,0,1304689.68,444528,,,,,
 12/06  12:00:00,2964834.049,0,1304689.68,444528,,,,,
 12/06  13:00:00,2010274.524,0,1304689.68,395136,,,,,
 12/06  14:00:00,2672405.173,0,1304689.68,444528,,,,,
 12/06  15:00:00,2627408.042,0,1304689.68,444528,,,,,
 12/06  16:00:00,2615133.902,0,1304689.68,444528,,,,,
 12/06  17:00:00,2667413.049,0,1304689.68,444528,,,,,
 12/06  18:00:00,2521370.613,0,1014758.64,395136,,,,,
 12/06  19:00:00,2368438.083,0,724827.6,296352,,,,,
 12/06  20:00:00,0,0,724827.6,296352,,,,,
 12/06  21:00:00,0,0,434896.56,246960,,,,,
 12/06  22:00:00,0,0,434896.56,246960,,,,,
 12/06  23:00:00,8566.996062,0,144965.52,197568,,,,,
 12/06  24:00:00,572539.0252,0,72482.76,197568,,,,,
 12/07  01:00:00,940983.2418,0,72482.76,197568,,,,,
 12/07  02:00:00,1177203.269,0,72482.76,197568,,,,,
 12/07  03:00:00,1374733.152,0,72482.76,197568,,,,,
 12/07  04:00:00,1491842.539,0,72482.76,197568,,,,,
 12/07  05:00:00,1549150.152,0,72482.76,197568,,,,,
 12/07  06:00:00,8015772.179,0,144965.52,197568,,,,,
 12/07  07:00:00,5202628.3,0,144965.52,197568,,,,,
 12/07  08:00:00,3917018.157,0,434896.56,197568,,,,,
 12/07  09:00:00,4011935.123,0,1304689.68,444528,,,,,
 12/07  10:00:00,3500305.232,0,1304689.68,444528,,,,,
 12/07  11:00:00,3168401.949,0,1304689.68,444528,,,,,
 12/07  12:00:00,2913166.849,0,1304689.68,444528,,,,,
 12/07  13:00:00,1980056.687,0,1304689.68,395136,,,,,
 12/07  14:00:00,2636493.679,0,1304689.68,444528,,,,,
 12/07  15:00:00,2551804.636,0,1304689.68,444528,,,,,
 12/07  16:00:00,2531711.891,0,1304689.68,444528,,,,,
 12/07  17:00:00,2572706.693,0,1304689.68,444528,,,,,
 12/07  18:00:00,2399355.011,0,1014758.64,395136,,,,,
 12/07  19:00:00,2230133.139,0,724827.6,296352,,,,,
 12/07  20:00:00,0,0,724827.6,296352,,,,,
 12/07  21:00:00,0,0,434896.56,246960,,,,,
 12/07  22:00:00,0,0,434896.56,246960,,,,,
 12/07  23:00:00,0,0,144965.52,197568,,,,,
 12/07  24:00:00,400488.3371,0,72482.76,197568,,,,,
 12/08  01:00:00,883451.7499,0,72482.76,148176,,,,,
 12/08  02:00:00,1147380.562,0,72482.76,148176,,,,,
 12/08  03:00:00,1387095.034,0,72482.76,148176,,,,,
 12/08  04:00:00,1552251.225,0,72482.76,148176,,,,,
 12/08  05:00:00,1656725.57,0,72482.76,148176,,,,,
 12/08  06:00:00,1712727.462,0,72482.76,148176,,,,,
 12/08  07:00:00,8376808.728,0,144965.52,197568,,,,,
 12/08  08:00:00,5363680.76,0,144965.52,197568,,,,,
 12/08  09:00:00,4464252.195,0,724827.6,246960,,,,,
 12/08  10:00:00,3780622.86,0,724827.6,246960,,,,,
 12/08  11:00:00,3425874.444,0,724827.6,246960,,,,,
 12/08  12:00:00,3191335.032,0,724827.6,246960,,,,,
 12/08  13:00:00,3044751.51,0,724827.6,246960,,,,,
 12/08  14:00:00,2979568.409,0,724827.6,246960,,,,,
 12/08  15:00:00,2549383.54,0,217448.28,172872,,,,,
 12/08  16:00:00,2717102.332,0,217448.28,172872,,,,,
 12/08  17:00:00,2869017.054,0,217448.28,172872,,,,,
 12/08  18:00:00,0,0,72482.76,148176,,,,,
 12/08  19:00:00,0,0,72482.76,148176,,,,,
 12/08  20:00:00,71503.57653,0,72482.76,148176,,,,,
 12/08  21:00:00,779347.8669,0,72482.76,148176,,,,,
 12/08  22:00:00,1162548.87,0,72482.76,148176,,,,,
 12/08  23:00:00,1457087.878,0,72482.76,148176,,,,,
 12/08  24:00:00,1681849.148,0,72482.76,148176,,,,,
 12/09  01:00:00,1821922.372,0,72482.76,148176,,,,,
 12/09  02:00:00,1914324.081,0,72482.76,148176,,,,,
 12/09  03:00:00,1989728.773,0,72482.76,148176,,,,,
 12/09  04:00:00,2048341.298,0,72482.76,148176,,,,,
 12/09  05:00:00,2093572.412,0,72482.76,148176,,,,,
 12/09  06:00:00,2125602.681,0,72482.76,148176,,,,,
 12/09  07:00:00,2156615.525,0,72482.76,148176,,,,,
 12/09  08:00:00,2160631.539,0,72482.76,148176,,,,,
 12/09  09:00:00,2126195.738,0,72482.76,148176,,,,,
 12/09  10:00:00,2058717.784,0,72482.76,148176,,,,,
 12/09  11:00:00,1977674.302,0,72482.76,148176,,,,,
 12/09  12:00:00,1888601.196,0,72482.76,148176,,,,,
 12/09  13:00:00,1812007.32,0,72482.76,148176,,,,,
 12/09  14:00:00,1725392.699,0,72482.76,148176,,,,,
 12/09  15:00:00,1644883.78,0,72482.76,148176,,,,,
 12/09  16:00:00,1859540.752,0,72482.76,148176,,,,,
 12/09  17:00:00,1983045.817,0,72482.76,148176,,,,,
 12/09  18:00:00,1861972.01,0,72482.76,148176,,,,,
 12/09  19:00:00,1835927.199,0,72482.76,148176,,,,,
 12/09  20:00:00,1869677.119,0,72482.76,148176,,,,,
 12/09  21:00:00,1940052.866,0,72482.76,148176,,,,,
 12/09  22:00:00,2023840.419,0,72482.76,148176,,,,,
 12/09  23:00:00,2119105.09,0,72482.76,148176,,,,,
 12/09  24:00:00,2220850.682,0,72482.76,148176,,,,,
 12/10  01:00:00,2293447.949,0,72482.76,197568,,,,,
 12/10  02:00:00,2262290.12,0,72482.76,197568,,,,,
 12/10  03:00:00,2126781.174,0,72482.76,197568,,,,,
 12/10  04:00:00,1962320.425,0,72482.76,197568,,,,,
 12/10  05:00:00,1827776.024,0,72482.76,197568,,,,,
 12/10  06:00:00,8244906.363,0,144965.52,197568,,,,,
 12/10  07:00:00,5233413.961,0,144965.52,197568,,,,,
 12/10  08:00:00,3893198.096,0,434896.56,197568,,,,,
 12/10  09:00:00,3996810.939,0,1304689.68,444528,,,,,
 12/10  10:00:00,3499917.051,0,1304689.68,444528,,,,,
 12/10  11:00:00,3148225.066,0,1304689.68,444528,,,,,
 12/10  12:00:00,2871982.454,0,1304689.68,444528,,,,,
 12/10  13:00:00,1947606.261,0,1304689.68,395136,,,,,
 12/10  14:00:00,2620442.708,0,1304689.68,444528,,,,,
 12/10  15:00:00,2525095.295,0,1304689.68,444528,,,,,
 12/10  16:00:00,2483797.46,0,1304689.68,444528,,,,,
 12/10  17:00:00,2577350.754,0,1304689.68,444528,,,,,
 12/10  18:00:00,2499623.66,0,1014758.64,395136,,,,,
 12/10  19:00:00,2402073.028,0,724827.6,296352,,,,,
 12/10  20:00:00,0,0,724827.6,296352,,,,,
 12/10  21:00:00,0,0,434896.56,246960,,,,,
 12/10  22:00:00,0,0,434896.56,246960,,,,,
 12/10  23:00:00,192046.0851,0,144965.52,197568,,,,,
 12/10  24:00:00,961235.7239,0,72482.76,197568,,,,,
 12/11  01:00:00,1267840.761,0,72482.76,197568,,,,,
 12/11  02:00:00,1592008.545,0,72482.76,197568,,,,,
 12/11  03:00:00,1825014.716,0,72482.76,197568,,,,,
 12/11  04:00:00,1856758.704,0,72482.76,197568,,,,,
 12/11  05:00:00,1858943.266,0,72482.76,197568,,,,,
 12/11  06:00:00,8430988.341,0,144965.52,197568,,,,,
 12/11  07:00:00,5605099.255,0,144965.52,197568,,,,,
 12/11  08:00:00,4423495.276,0,434896.56,197568,,,,,
 12/11  09:00:00,4725776.309,0,1304689.68,444528,,,,,
 12/11  10:00:00,3909259.71,0,1304689.68,444528,,,,,
 12/11  11:00:00,3293710.184,0,1304689.68,444528,,,,,
 12/11  12:00:00,2729385.124,0,1304689.68,444528,,,,,
 12/11  13:00:00,1321143.122,0,1304689.68,395136,,,,,
 12/11  14:00:00,1032436.224,0,1304689.68,444528,,,,,
 12/11  15:00:00,82018.9788,0,1304689.68,444528,,,,,
 12/11  16:00:00,42146.72222,0,1304689.68,444528,,,,,
 12/11  17:00:00,1151051.556,0,1304689.68,444528,,,,,
 12/11  18:00:00,1993539.68,0,1014758.64,395136,,,,,
 12/11  19:00:00,2228950.31,0,724827.6,296352,,,,,
 12/11  20:00:00,0,0,724827.6,296352,,,,,
 12/11  21:00:00,0,0,434896.56,246960,,,,,
 12/11  22:00:00,0,0,434896.56,246960,,,,,
 12/11  23:00:00,719360.6726,0,144965.52,197568,,,,,
 12/11  24:00:00,1467409.518,0,72482.76,197568,,,,,
 12/12  01:00:00,1790840.82,0,72482.76,197568,,,,,
 12/12  02:00:00,2118649.724,0,72482.76,197568,,,,,
 12/12  03:00:00,2327236.663,0,72482.76,197568,,,,,
 12/12  04:00:00,2449587.717,0,72482.76,197568,,,,,
 12/12  05:00:00,2452605.401,0,72482.76,197568,,,,,
 12/12  06:00:00,9016540.431,0,144965.52,197568,,,,,
 12/12  07:00:00,5940159.072,0,144965.52,197568,,,,,
 12/12  08:00:00,4583839.308,0,434896.56,197568,,,,,
 12/12  09:00:00,4951181.628,0,1304689.68,444528,,,,,
 12/12  10:00:00,4398175.088,0,1304689.68,444528,,,,,
 12/12  11:00:00,4058097.065,0,1304689.68,444528,,,,,
 12/12  12:00:00,3777849.221,0,1304689.68,444528,,,,,
 12/12  13:00:00,2650393.619,0,1304689.68,395136,,,,,
 12/12  14:00:00,3512267.417,0,1304689.68,444528,,,,,
 12/12  15:00:00,3461484.423,0,1304689.68,444528,,,,,
 12/12  16:00:00,3458358.888,0,1304689.68,444528,,,,,
 12/12  17:00:00,3491480.255,0,1304689.68,444528,,,,,
 12/12  18:00:00,3198186.404,0,1014758.64,395136,,,,,
 12/12  19:00:00,2899196.137,0,724827.6,296352,,,,,
 12/12  20:00:00,0,0,724827.6,296352,,,,,
 12/12  21:00:00,0,0,434896.56,246960,,,,,
 12/12  22:00:00,0,0,434896.56,246960,,,,,
 12/12  23:00:00,472217.1124,0,144965.52,197568,,,,,
 12/12  24:00:00,1160562.167,0,72482.76,197568,,,,,
 12/13  01:00:00,1458636.146,0,72482.76,197568,,,,,
 12/13  02:00:00,1772431.615,0,72482.76,197568,,,,,
 12/13  03:00:00,1986123.979,0,72482.76,197568,,,,,
 12/13  04:00:00,2121859.56,0,72482.76,197568,,,,,
 12/13  05:00:00,2200896.416,0,72482.76,197568,,,,,
 12/13  06:00:00,8841121.634,0,144965.52,197568,,,,,
 12/13  07:00:00,5992400.231,0,144965.52,197568,,,,,
 12/13  08:00:00,4739977.929,0,434896.56,197568,,,,,
 12/13  09:00:00,5247517.765,0,1304689.68,444528,,,,,
 12/13  10:00:00,4697982.226,0,1304689.68,444528,,,,,
 12/13  11:00:00,4331446.599,0,1304689.68,444528,,,,,
 12/13  12:00:00,4041220.191,0,1304689.68,444528,,,,,
 12/13  13:00:00,2841837.267,0,1304689.68,395136,,,,,
 12/13  14:00:00,3545813.874,0,1304689.68,444528,,,,,
 12/13  15:00:00,3193406.932,0,1304689.68,444528,,,,,
 12/13  16:00:00,3050990.532,0,1304689.68,444528,,,,,
 12/13  17:00:00,3122827.679,0,1304689.68,444528,,,,,
 12/13  18:00:00,2950662.696,0,1014758.64,395136,,,,,
 12/13  19:00:00,2699109.036,0,724827.6,296352,,,,,
 12/13  20:00:00,0,0,724827.6,296352,,,,,
 12/13  21:00:00,0,0,434896.56,246960,,,,,
 12/13  22:00:00,0,0,434896.56,246960,,,,,
 12/13  23:00:00,349312.7263,0,144965.52,197568,,,,,
 12/13  24:00:00,848921.505,0,72482.76,197568,,,,,
 12/14  01:00:00,1028191.195,0,72482.76,197568,,,,,
 12/14  02:00:00,1203416.804,0,72482.76,197568,,,,,
 12/14  03:00:00,1279493.514,0,72482.76,197568,,,,,
 12/14  04:00:00,1289173.552,0,72482.76,197568,,,,,
 12/14  05:00:00,1323845.412,0,72482.76,197568,,,,,
 12/14  06:00:00,7759593.367,0,144965.52,197568,,,,,
 12/14  07:00:00,5039739.023,0,144965.52,197568,,,,,
 12/14  08:00:00,3732990.123,0,434896.56,197568,,,,,
 12/14  09:00:00,3545269.814,0,1304689.68,444528,,,,,
 12/14  10:00:00,2841094.483,0,1304689.68,444528,,,,,
 12/14  11:00:00,2321353.292,0,1304689.68,444528,,,,,
 12/14  12:00:00,1934090.849,0,1304689.68,444528,,,,,
 12/14  13:00:00,1002571.035,0,1304689.68,395136,,,,,
 12/14  14:00:00,644455.4618,0,1304689.68,444528,,,,,
 12/14  15:00:00,0,0,1304689.68,444528,,,,,
 12/14  16:00:00,0,0,1304689.68,444528,,,,,
 12/14  17:00:00,280467.715,0,1304689.68,444528,,,,,
 12/14  18:00:00,1428240.81,0,1014758.64,395136,,,,,
 12/14  19:00:00,1929742.406,0,724827.6,296352,,,,,
 12/14  20:00:00,0,0,724827.6,296352,,,,,
 12/14  21:00:00,0,0,434896.56,246960,,,,,
 12/14  22:00:00,0,0,434896.56,246960,,,,,
 12/14  23:00:00,427736.4161,0,144965.52,197568,,,,,
 12/14  24:00:00,1256895.668,0,72482.76,197568,,,,,
 12/15  01:00:00,1623676.73,0,72482.76,148176,,,,,
 12/15  02:00:00,1961538.571,0,72482.76,148176,,,,,
 12/15  03:00:00,2133840.688,0,72482.76,148176,,,,,
 12/15  04:00:00,2207731.862,0,72482.76,148176,,,,,
 12/15  05:00:00,2260299.998,0,72482.76,148176,,,,,
 12/15  06:00:00,2296624.825,0,72482.76,148176,,,,,
 12/15  07:00:00,8980005.642,0,144965.52,197568,,,,,
 12/15  08:00:00,5721027.735,0,144965.52,197568,,,,,
 12/15  09:00:00,4751091.286,0,724827.6,246960,,,,,
 12/15  10:00:00,3875467.849,0,724827.6,246960,,,,,
 12/15  11:00:00,3249877.88,0,724827.6,246960,,,,,
 12/15  12:00:00,2618638.064,0,724827.6,246960,,,,,
 12/15  13:00:00,1956528.471,0,724827.6,246960,,,,,
 12/15  14:00:00,1677766.425,0,724827.6,246960,,,,,
 12/15  15:00:00,1443491.953,0,217448.28,172872,,,,,
 12/15  16:00:00,1733752.274,0,217448.28,172872,,,,,
 12/15  17:00:00,2110083.63,0,217448.28,172872,,,,,
 12/15  18:00:00,0,0,72482.76,148176,,,,,
 12/15  19:00:00,0,0,72482.76,148176,,,,,
 12/15  20:00:00,0,0,72482.76,148176,,,,,
 12/15  21:00:00,141202.6112,0,72482.76,148176,,,,,
 12/15  22:00:00,763771.2808,0,72482.76,148176,,,,,
 12/15  23:00:00,1048859.806,0,72482.76,148176,,,,,
 12/15  24:00:00,1471996.252,0,72482.76,148176,,,,,
 12/16  01:00:00,1806583.168,0,72482.76,148176,,,,,
 12/16  02:00:00,1849141.083,0,72482.76,148176,,,,,
 12/16  03:00:00,1730582.158,0,72482.76,148176,,,,,
 12/16  04:00:00,1878069.159,0,72482.76,148176,,,,,
 12/16  05:00:00,1897500.06,0,72482.76,148176,,,,,
 12/16  06:00:00,1744673.444,0,72482.76,148176,,,,,
 12/16  07:00:00,1864023.776,0,72482.76,148176,,,,,
 12/16  08:00:00,1998552.857,0,72482.76,148176,,,,,
 12/16  09:00:00,1915773.588,0,72482.76,148176,,,,,
 12/16  10:00:00,1843042.754,0,72482.76,148176,,,,,
 12/16  11:00:00,1721277.717,0,72482.76,148176,,,,,
 12/16  12:00:00,1437185.539,0,72482.76,148176,,,,,
 12/16  13:00:00,1276079.121,0,72482.76,148176,,,,,
 12/16  14:00:00,1178061.573,0,72482.76,148176,,,,,
 12/16  15:00:00,1129876.234,0,72482.76,148176,,,,,
 12/16  16:00:00,1276884.925,0,72482.76,148176,,,,,
 12/16  17:00:00,1341690.06,0,72482.76,148176,,,,,
 12/16  18:00:00,1233156.712,0,72482.76,148176,,,,,
 12/16  19:00:00,1340718.33,0,72482.76,148176,,,,,
 12/16  20:00:00,1344363.607,0,72482.76,148176,,,,,
 12/16  21:00:00,1192051.227,0,72482.76,148176,,,,,
 12/16  22:00:00,1119497.962,0,72482.76,148176,,,,,
 12/16  23:00:00,1069951.443,0,72482.76,148176,,,,,
 12/16  24:00:00,1028209.873,0,72482.76,148176,,,,,
 12/17  01:00:00,961830.3055,0,72482.76,197568,,,,,
 12/17  02:00:00,941772.4307,0,72482.76,197568,,,,,
 12/17  03:00:00,937550.3632,0,72482.76,197568,,,,,
 12/17  04:00:00,1095012.183,0,72482.76,197568,,,,,
 12/17  05:00:00,1142190.097,0,72482.76,197568,,,,,
 12/17  06:00:00,7329707.832,0,144965.52,197568,,,,,
 12/17  07:00:00,4735146.658,0,144965.52,197568,,,,,
 12/17  08:00:00,3436070.464,0,434896.56,197568,,,,,
 12/17  09:00:00,2761406.153,0,1304689.68,444528,,,,,
 12/17  10:00:00,2106985.534,0,1304689.68,444528,,,,,
 12/17  11:00:00,1642666.833,0,1304689.68,444528,,,,,
 12/17  12:00:00,1300834.611,0,1304689.68,444528,,,,,
 12/17  13:00:00,553186.9743,0,1304689.68,395136,,,,,
 12/17  14:00:00,804415.4324,0,1304689.68,444528,,,,,
 12/17  15:00:00,817184.0736,0,1304689.68,444528,,,,,
 12/17  16:00:00,963064.8141,0,1304689.68,444528,,,,,
 12/17  17:00:00,1265117.784,0,1304689.68,444528,,,,,
 12/17  18:00:00,1475755.617,0,1014758.64,395136,,,,,
 12/17  19:00:00,1573738.671,0,724827.6,296352,,,,,
 12/17  20:00:00,0,0,724827.6,296352,,,,,
 12/17  21:00:00,0,0,434896.56,246960,,,,,
 12/17  22:00:00,0,0,434896.56,246960,,,,,
 12/17  23:00:00,0,0,144965.52,197568,,,,,
 12/17  24:00:00,148367.095,0,72482.76,197568,,,,,
 12/18  01:00:00,726784.0613,0,72482.76,197568,,,,,
 12/18  02:00:00,945217.8539,0,72482.76,197568,,,,,
 12/18  03:00:00,1061609.9,0,72482.76,197568,,,,,
 12/18  04:00:00,1081430.709,0,72482.76,197568,,,,,
 12/18  05:00:00,1067504.475,0,72482.76,197568,,,,,
 12/18  06:00:00,7296652.648,0,144965.52,197568,,,,,
 12/18  07:00:00,4495200.137,0,144965.52,197568,,,,,
 12/18  08:00:00,3174731.718,0,434896.56,197568,,,,,
 12/18  09:00:00,2878545.303,0,1304689.68,444528,,,,,
 12/18  10:00:00,2416194.114,0,1304689.68,444528,,,,,
 12/18  11:00:00,2161660.687,0,1304689.68,444528,,,,,
 12/18  12:00:00,1999822.619,0,1304689.68,444528,,,,,
 12/18  13:00:00,1613003.855,0,1304689.68,395136,,,,,
 12/18  14:00:00,2213732.112,0,1304689.68,444528,,,,,
 12/18  15:00:00,2050807.907,0,1304689.68,444528,,,,,
 12/18  16:00:00,2335048.647,0,1304689.68,444528,,,,,
 12/18  17:00:00,2597811.102,0,1304689.68,444528,,,,,
 12/18  18:00:00,2490419.02,0,1014758.64,395136,,,,,
 12/18  19:00:00,2480121.315,0,724827.6,296352,,,,,
 12/18  20:00:00,0,0,724827.6,296352,,,,,
 12/18  21:00:00,0,0,434896.56,246960,,,,,
 12/18  22:00:00,0,0,434896.56,246960,,,,,
 12/18  23:00:00,97622.99327,0,144965.52,197568,,,,,
 12/18  24:00:00,781523.6906,0,72482.76,197568,,,,,
 12/19  01:00:00,1082981.217,0,72482.76,197568,,,,,
 12/19  02:00:00,1426602.773,0,72482.76,197568,,,,,
 12/19  03:00:00,1767695.113,0,72482.76,197568,,,,,
 12/19  04:00:00,2045084.967,0,72482.76,197568,,,,,
 12/19  05:00:00,2215838.099,0,72482.76,197568,,,,,
 12/19  06:00:00,8913898.751,0,144965.52,197568,,,,,
 12/19  07:00:00,6089842.92,0,144965.52,197568,,,,,
 12/19  08:00:00,4827317.43,0,434896.56,197568,,,,,
 12/19  09:00:00,5198414.76,0,1304689.68,444528,,,,,
 12/19  10:00:00,4076817.357,0,1304689.68,444528,,,,,
 12/19  11:00:00,2726832.051,0,1304689.68,444528,,,,,
 12/19  12:00:00,1448927.061,0,1304689.68,444528,,,,,
 12/19  13:00:00,372689.3017,0,1304689.68,395136,,,,,
 12/19  14:00:00,1562145.112,0,1304689.68,444528,,,,,
 12/19  15:00:00,2002658.762,0,1304689.68,444528,,,,,
 12/19  16:00:00,2327627.767,0,1304689.68,444528,,,,,
 12/19  17:00:00,2545962.23,0,1304689.68,444528,,,,,
 12/19  18:00:00,2415677.84,0,1014758.64,395136,,,,,
 12/19  19:00:00,2290285.383,0,724827.6,296352,,,,,
 12/19  20:00:00,0,0,724827.6,296352,,,,,
 12/19  21:00:00,0,0,434896.56,246960,,,,,
 12/19  22:00:00,0,0,434896.56,246960,,,,,
 12/19  23:00:00,237381.5561,0,144965.52,197568,,,,,
 12/19  24:00:00,1023792.396,0,72482.76,197568,,,,,
 12/20  01:00:00,1316929.335,0,72482.76,197568,,,,,
