HOY,Altitude,Azimuth
4453.0,64.6010734077,196.069969179
4454.0,59.4851074485,223.778251007
4455.0,51.2967304037,243.575561202
4456.0,41.7250137668,258.161127655
4457.0,31.6548498801,270.019187861
4458.0,21.5747373119,280.627399997
4459.0,11.8292413528,290.880977003
4460.0,2.73561091499,301.390303627
4469.0,2.56694982116,58.4570015664
4470.0,11.6432627703,68.9828902307
4471.0,21.3767256732,79.2458417619
4472.0,31.4492210901,89.8536808212
4473.0,41.5162629772,101.695615848
4474.0,51.0915830860,116.234864336
4475.0,59.2981180240,135.927040925
4476.0,64.4641188620,163.464123777
4477.0,64.5140436962,195.934563170
4478.0,59.4211420254,223.614630655
4479.0,51.2488535654,243.425923191
4480.0,41.6849537467,258.030571971
4481.0,31.6167999526,269.903468750
4482.0,21.5346768906,280.522057342
4483.0,11.7841099186,290.782897579
4484.0,2.68286666265,301.297888476
4493.0,2.46372999065,58.4902406008
4494.0,11.5428112219,69.0251970399
4495.0,21.2783348102,79.2959478625
4496.0,31.3515703845,89.9107759889
4497.0,41.4174045534,101.758054196
4498.0,50.9890132456,116.296317674
4499.0,59.1900391166,135.965375487
4500.0,64.3551686655,163.427734424
4501.0,64.4202111847,195.799988645
4502.0,59.3506510494,223.447404492
4503.0,51.1949679217,243.271369304
4504.0,41.6392259711,257.895154539
4505.0,31.5732144040,269.783289538
4506.0,21.4890507086,280.412709100
4507.0,11.7332645228,290.681273804
4508.0,2.62417943778,301.202431842
4517.0,2.35626666151,58.5286157465
4518.0,11.4385299419,69.0730388336
4519.0,21.1763863212,79.3520353089
4520.0,31.2504586194,89.9744253262
4521.0,41.3149523492,101.827793841
4522.0,50.8823986425,116.365919423
4523.0,59.0770450182,136.012226253
4524.0,64.2401348540,163.397885946
4525.0,64.3196031374,195.666512945
4526.0,59.2736198575,223.276848533
4527.0,51.1350389205,243.112103479
4528.0,41.5877918313,257.755025599
4529.0,31.5240575924,269.658768835
4530.0,21.4378293444,280.299455372
4531.0,11.6766838176,290.576194606
4532.0,2.55953727094,301.104015694
4541.0,2.24463556412,58.5721534676
4542.0,11.3304943621,69.1264298653
4543.0,21.0709534025,79.4141068463
4544.0,31.1459554971,90.0446199044
4545.0,41.2089720885,101.904812874
4546.0,50.7718018833,116.443634318
4547.0,58.9591981467,136.067562556
4548.0,64.1190775851,163.374649773
4549.0,64.2122501002,195.534394801
4550.0,59.1900373338,223.103239676
4551.0,51.0690350297,242.948332927
4552.0,41.5306154454,257.610338218
4553.0,31.4692965323,269.530027262
4554.0,21.3809860611,280.182397542
4555.0,11.6143491904,290.467749575
4556.0,2.48893095346,301.002722113
4565.0,2.12891309532,58.6208776342
4566.0,11.2187801115,69.1853813854
4567.0,20.9621089881,79.4821617381
4568.0,31.0381300367,90.1213466287
4569.0,41.0995284735,101.989084082
4570.0,50.6572844258,116.529419723
4571.0,58.8365602181,136.131342740
4572.0,63.9920579927,163.358082713
4573.0,64.0981858381,195.403883587
4574.0,59.0998959782,222.926854875
4575.0,50.9969278470,242.780267640
4576.0,41.4676637595,257.461247997
4577.0,31.4089009769,269.397187246
4578.0,21.3184968701,280.061638113
4579.0,11.5462448082,290.356028825
4580.0,2.41235406415,300.898633174
4589.0,2.00917623802,58.6748095032
4590.0,11.1034629332,69.2499016432
4591.0,20.8499256695,79.5561957922
4592.0,30.9270504988,90.2045882989
4593.0,40.9866851183,102.080575060
4594.0,50.5389065203,116.623225831
4595.0,58.7091921793,136.203514500
4596.0,63.8591380778,163.348227146
4597.0,63.9774472663,195.275218639
4598.0,59.0031919653,222.747970323
4599.0,50.9186922024,242.608119892
4600.0,41.3989066440,257.307912763
4601.0,31.3428434967,269.260372806
4602.0,21.2503405900,279.937280552
4603.0,11.4723576592,290.241122866
4604.0,2.32980299354,300.791830832
4613.0,1.88550248113,58.7339677009
4614.0,10.9846186034,69.3199958898
4615.0,20.7344756178,79.6362013912
4616.0,30.8127843145,90.2943236721
4617.0,40.8705044874,102.179248326
4618.0,50.4167271566,116.724995872
4619.0,58.5771541491,136.284015229
4620.0,63.7203806036,163.345111268
4621.0,63.8500743732,195.148628638
4622.0,58.8999251929,222.566860643
4623.0,50.8343062534,242.432103732
4624.0,41.3243169853,257.150492257
4625.0,31.2710995543,269.119709341
4626.0,21.1764989029,279.809429116
4627.0,11.3926775911,290.123122462
4628.0,2.24127696526,300.682396806
4637.0,1.75796974011,58.7983682076
4638.0,10.8623228519,69.3956663858
4639.0,20.6158305074,79.7221675245
4640.0,30.6953980174,90.3905275293
4641.0,40.7510478383,102.285061435
4642.0,50.2908040175,116.834666322
4643.0,58.4405053657,136.372772384
4644.0,63.5758489964,163.348749391
4645.0,63.7161101389,195.024331069
4646.0,58.7900993198,222.383798105
4647.0,50.7437515739,242.252434474
4648.0,41.2438707722,256.989147818
4649.0,31.1936475750,268.975323409
4650.0,21.0969564077,279.678188692
4651.0,11.3071973458,290.002118496
4652.0,2.14677805485,300.570412462
4661.0,1.62665627828,58.8680243460
4662.0,10.7366512833,69.4769124103
4663.0,20.4940614430,79.8140798242
4664.0,30.5749571790,90.4931707434
4665.0,40.6283751693,102.397967099
4666.0,50.1611934387,116.952167112
4667.0,58.2993041431,136.469703865
4668.0,63.4256072527,163.359142281
4669.0,63.5756004476,194.902531750
4670.0,58.6737217936,222.199051852
4671.0,50.6470132338,242.069328176
4672.0,41.1575471762,256.824042061
4673.0,31.1104690129,268.827342508
4674.0,21.0117006682,279.543664626
4675.0,11.2159125922,289.878201839
4676.0,2.04631120565,300.455958700
4685.0,1.49164062887,58.9429467708
4686.0,10.6076793006,69.5637302725
4687.0,20.3692388884,79.9119206019
4688.0,30.4515263474,90.6022203500
4689.0,40.5025451713,102.517913312
4690.0,50.0279503735,117.077421852
4691.0,58.1536078334,136.574718401
4692.0,63.2697198521,163.376277539
4693.0,63.4285939958,194.783424429
4694.0,58.5508038677,222.012887159
4695.0,50.5440798718,241.883001133
4696.0,41.0653286272,256.655338550
4697.0,31.0215484126,268.675894847
4698.0,20.9207222587,279.405962554
4699.0,11.1188219543,289.751463208
4700.0,1.93988424202,300.339115837
4709.0,1.35300151821,59.0231434617
4710.0,10.4754820302,69.6561133267
4711.0,20.2414325983,80.0156688890
4712.0,30.3251689900,90.7176396205
4713.0,40.3736151847,102.644843469
4714.0,49.8911283653,117.210348045
4715.0,58.0034727978,136.687715943
4716.0,63.1082516763,163.400130022
4717.0,63.2751421961,194.667190459
4718.0,58.4213606081,221.825564720
4719.0,50.4349437591,241.693669360
4720.0,40.9672008815,256.483201472
4721.0,30.9268734660,268.521109127
4722.0,20.8240148053,279.265188237
4723.0,11.0159270368,289.621993034
4724.0,1.82750787958,300.219963496
4733.0,1.21081778991,59.1086197182
4734.0,10.3401342488,69.7540519886
4735.0,20.1107115524,80.1253004789
4736.0,30.1959474392,90.8393881358
4737.0,40.2416411606,102.778696495
4738.0,49.7507795238,117.350857307
4739.0,57.8489543835,136.808588062
4740.0,62.9412679353,163.430662286
4741.0,63.1152990793,194.553998540
4742.0,58.2854108897,221.637339970
4743.0,50.3196008546,241.501548087
4744.0,40.8631530851,256.307795311
4745.0,30.8264350642,268.363114310
4746.0,20.7215750221,279.121447385
4747.0,10.9072324465,289.489881328
4748.0,1.70919573263,300.098580496
4757.0,1.0651683304,59.1993781565
4758.0,10.2017103127,69.8575337542
4759.0,19.9771438933,80.2407879705
4760.0,30.0639228428,90.9674218626
4761.0,40.1066776272,102.919406966
4762.0,49.6069545091,117.498855592
4763.0,57.6901069084,136.937218353
4764.0,62.7688340988,163.467825065
4765.0,62.9491211922,194.444004532
4766.0,58.1429773832,221.448462437
4767.0,50.1980508514,241.306851258
4768.0,40.7531778288,256.129284517
4769.0,30.7202273441,268.202039398
4770.0,20.6134027451,278.974845497
4771.0,10.7927458114,289.355217548
4772.0,1.58496431872,299.975044739
4781.0,0.916131995828,59.2954187097
4782.0,10.0602840888,69.9665432212
4783.0,19.8407968660,80.3621008141
4784.0,29.9291551170,91.1016932305
4785.0,39.9687776605,103.066905239
4786.0,49.4597025199,117.654243411
4787.0,57.5269836516,137.073482841
4788.0,62.5910158353,163.511557767
4789.0,62.7766674954,194.337351335
4790.0,57.9940865319,221.259175143
4791.0,50.0702972151,241.109791046
4792.0,40.6372711983,255.947833187
4793.0,30.6082477301,268.038013207
4794.0,20.4995009597,278.825487690
4795.0,10.6724777948,289.218090466
4796.0,1.45483306020,299.849433108
4805.0,0.763787540467,59.3967386290
4806.0,9.9159288877,70.0810621121
4807.0,19.7017367618,80.4892053592
4808.0,29.7917029043,91.2421512102
4809.0,39.8279928598,103.221117576
4810.0,49.3090712880,117.816916051
4811.0,57.3596368514,137.217250384
4812.0,62.4078789569,163.561788995
4813.0,62.5979992592,194.234168835
4814.0,57.8387685197,221.069714039
4815.0,49.9363472118,240.910577373
4816.0,40.5154328159,255.763604741
4817.0,30.4904969697,267.871164147
4818.0,20.3798758254,278.673478540
4819.0,10.5464421067,289.078588045
4820.0,1.31882428292,299.721821357
4829.0,0.608213546794,59.5033324881
4830.0,9.76871740024,70.2010692995
4831.0,19.5600288642,80.6220649034
4832.0,29.6516235345,91.3887413925
4833.0,39.6843733275,103.381966272
4834.0,49.1551070785,117.986763800
4835.0,57.1881177084,137.368383078
4836.0,62.2194893705,163.618437073
4837.0,62.4131799590,194.134573915
4838.0,57.6770572295,220.880307491
4839.0,49.7962119286,240.709417447
4840.0,40.3876658763,255.576761608
4841.0,30.3669791647,267.701619998
4842.0,20.2545366952,278.518921914
4843.0,10.4146555115,288.936797309
4844.0,1.17696321192,299.592284012
4853.0,0.449488357323,59.6151921893
4854.0,9.61872163528,70.3265408331
4855.0,19.4157373988,80.7606397428
4856.0,29.5089729902,91.5414060686
4857.0,39.5379676543,103.549369783
4858.0,48.9978546944,118.163672162
4859.0,57.0124763955,137.526736661
4860.0,62.0259130357,163.681410595
4861.0,62.2222751713,194.038670517
4862.0,57.5089901942,220.691175810
4863.0,49.6499062844,240.506515321
4864.0,40.2539771748,255.387464915
4865.0,30.2377017956,267.529507702
4866.0,20.1234961308,278.361920815
4867.0,10.2771378315,288.792804221
4868.0,1.02927796435,299.460894273
4877.0,0.287690008317,59.7323069718
4878.0,9.46601286083,70.4574499690
4879.0,19.2689254865,80.9048872237
4880.0,29.3638058759,91.7000843103
4881.0,39.3888229087,103.723242849
4882.0,48.8373574873,118.347522078
4883.0,56.8327620729,137.692160906
4884.0,61.8272159285,163.750608973
4885.0,62.0253524705,193.946549768
4886.0,57.3346085390,220.502530824
4887.0,49.4974490324,240.302071463
4888.0,40.1143771284,255.195874186
4889.0,30.1026757414,267.354953147
4890.0,19.9867699134,278.202577229
4891.0,10.1339119472,288.646693565
4892.0,0.87579953924,299.327723916
4901.0,0.122896165484,59.8546634222
4902.0,9.31066154765,70.5937672004
4903.0,19.1196550990,81.0547617965
4904.0,29.2161753912,91.8647120513
4905.0,39.2369846302,103.903496622
4906.0,48.6736573731,118.538190138
4907.0,56.6490229090,137.864500025
4908.0,61.6234640108,163.825922994
4909.0,61.8224813265,193.858290156
4910.0,57.1539569171,220.314575511
4911.0,49.3388627538,240.096282353
4912.0,39.9688797905,255.002147049
4913.0,29.9619152932,267.178080961
4914.0,19.8443770492,278.040991970
4915.0,9.98500379418,288.498548830
4916.0,0.716561804638,299.192843201
4926.0,9.15273731567,70.7354602903
4927.0,18.9679870194,81.2102150691
4928.0,29.0661333083,92.0352221685
4929.0,39.0824968287,104.090038791
4930.0,48.5067948516,118.735548799
4931.0,56.4613061060,138.043593049
4932.0,61.4147232058,163.907235376
4933.0,61.6137330042,193.773957748
4934.0,56.9670834378,220.127503668
4935.0,49.1741738429,239.889340096
4936.0,39.8175028577,254.806438954
4937.0,29.8154381624,266.999014314
4938.0,19.6963397718,277.877264540
4939.0,9.83044235536,288.348452098
4940.0,0.551601481697,299.056320789
4950.0,8.99230888322,70.8824943056
4951.0,18.8139808049,81.3711958628
4952.0,28.9137299528,92.2115445638
4953.0,38.9254019868,104.282773705
4954.0,48.3368090320,118.939466592
4955.0,56.2696579308,138.229274216
4956.0,61.2010593791,163.994421322
4957.0,61.3991804658,193.693606461
4958.0,56.7740395893,219.941499639
4959.0,49.0034124846,239.681432063
4960.0,39.6602676701,254.608902897
4961.0,29.6632654831,266.817874726
4962.0,19.5426835384,277.711492980
4963.0,9.67025965079,288.196483940
4964.0,0.380958126051,298.918223649
4974.0,8.82944401924,71.0348316534
4975.0,18.6576947536,81.5376502688
4976.0,28.7590141894,92.3936062461
4977.0,38.7657410673,104.481602500
4978.0,48.1637376625,119.149808333
4979.0,56.0741237497,138.421373349
4980.0,60.9825383246,164.087349079
4981.0,61.1788982746,193.617278363
4982.0,56.5748801553,219.756738083
4983.0,48.8266126236,239.472740558
4984.0,39.4971992043,254.409689164
4985.0,29.5054218090,266.634781876
4986.0,19.3834370229,277.543773741
4987.0,9.50449072307,288.042723307
4988.0,0.204674106401,298.778616986
4998.0,8.66420949846,71.1924321177
4999.0,18.4991858751,81.7095217047
5000.0,28.6020334108,92.5813314134
5001.0,38.6035535249,104.686423219
5002.0,47.9876171637,119.366435328
5003.0,55.8747480679,138.619716222
5004.0,60.7592257559,164.185880473
5005.0,60.9529625024,193.545004013
5006.0,56.3696631274,219.573383799
5007.0,48.6438119260,239.263442506
5008.0,39.3283260606,254.208945080
5009.0,29.3419351052,266.449853426
5010.0,19.2186321035,277.374201549
5011.0,9.33317361963,287.887247440
5012.0,0.0227945804025,298.637564163
5022.0,8.49667105960,71.3552528991
5023.0,18.3385098637,81.8867509737
5024.0,28.4428335313,92.7746415346
5025.0,38.4388773218,104.897130933
5026.0,47.8084826672,119.589205579
5027.0,55.6715745728,138.824124922
5028.0,60.5311873015,164.289871456
5029.0,60.7214506401,193.476802836
5030.0,56.1584496122,219.391591591
5031.0,48.4550517341,239.053709172
5032.0,39.1536804426,254.006814776
5033.0,29.1728367337,266.263204853
5034.0,19.048303847,277.202869287
5035.0,9.15634937148,287.730131774
5046.0,8.32689336671,71.5232486546
5047.0,18.1757210763,82.0692763226
5048.0,28.2814589834,92.9734554319
5049.0,38.2717489479,105.113617866
5050.0,47.6263680573,119.817973979
5051.0,55.4646461804,139.034418207
5052.0,60.2984885055,164.399172629
5053.0,60.4844415113,193.412683520
5054.0,55.9413037359,219.211506181
5055.0,48.2603770139,238.843705903
5056.0,38.9732981305,253.803438971
5057.0,28.9981614347,266.074949285
5058.0,18.8724904881,277.029867871
5059.0,8.97406196858,287.571449850
5070.0,8.15493997351,71.6963715391
5071.0,18.0108725135,82.2570335018
5072.0,28.1179527197,93.1776893625
5073.0,38.1022034444,105.335773509
5074.0,47.4413060170,120.052592514
5075.0,55.2540050858,139.250411843
5076.0,60.0611948318,164.513629757
5077.0,60.2420151896,193.352644432
5078.0,55.7182925448,219.033262168
5079.0,48.0598362967,238.633591902
5080.0,38.7872184495,253.598954764
5081.0,28.8179473018,265.885197347
5082.0,18.6912334046,276.855286145
5083.0,8.78635833199,287.411273237
5094.0,7.98087329102,71.8745712488
5095.0,17.8440158037,82.4499558254
5096.0,27.9523562168,93.3872571005
5097.0,37.9302744319,105.563484744
5098.0,47.2533280770,120.292910454
5099.0,55.0396928158,139.471918947
5100.0,59.8193716717,164.633084275
5101.0,59.9942529203,193.296674063
5102.0,55.4894859040,218.856984026
5103.0,47.8534816145,238.423520031
5104.0,38.5954842306,253.393495450
5105.0,28.6322357532,265.694057025
5106.0,18.5045770891,276.679210773
5107.0,8.59328828290,287.249671451
5118.0,7.80475455814,72.0577950650
5119.0,17.6752011913,82.6479742316
5120.0,27.7847094845,93.6020700186
5121.0,37.7559941416,105.796635956
5122.0,47.0624646684,120.538774544
5123.0,54.8217502842,139.698750306
5124.0,59.5730843560,164.757373773
5125.0,59.7412370449,193.244751482
5126.0,55.2549563940,218.682786146
5127.0,47.6413684298,238.213636632
5128.0,38.3981417667,253.187190340
5129.0,28.4410714973,265.501633526
5130.0,18.3125691166,276.501726148
5131.0,8.39490450860,287.086711893
5142.0,7.62664381553,72.2459878989
5143.0,17.5044775286,82.8510173446
5144.0,27.6150510782,93.8220371692
5145.0,37.5793934508,106.035109156
5146.0,46.8687451786,120.790029194
5147.0,54.6002178504,139.930714701
5148.0,59.3223981693,164.886332469
5149.0,59.4830509307,193.196846797
5150.0,55.0147792060,218.510772906
5151.0,47.4235555606,238.004081392
5152.0,38.1952407637,252.980164607
5153.0,28.2445024941,265.308029160
5154.0,18.1152601078,276.322914296
5155.0,8.19126252559,286.922459776
5166.0,7.44659988254,72.4390923387
5167.0,17.3318922706,83.0590115354
5168.0,27.4434181142,94.0470653656
5169.0,37.4005019209,106.278784087
5170.0,46.6721980095,121.046516661
5171.0,54.3751353785,140.167619210
5172.0,59.0673783676,165.019791668
5173.0,59.2197789035,193.152921636
5174.0,54.7690320365,218.341038794
5175.0,47.2001051008,237.794987219
5176.0,37.9868342860,252.772539147
5177.0,28.0425799125,265.113343226
5178.0,17.9127036901,276.142854802
5179.0,7.98242063998,286.756978074
5190.0,7.26468033720,72.6370486956
5191.0,17.1574914732,83.2718809839
5192.0,27.2698462898,94.2770592625
5193.0,37.2193478398,106.527538348
5194.0,46.4728506390,121.308077231
5195.0,54.1465422993,140.409269506
5196.0,58.8080901984,165.157580198
5197.0,58.9515061851,193.112929618
5198.0,54.5177949815,218.173668543
5199.0,46.9710823368,237.586480157
5200.0,37.7729786972,252.564430451
5201.0,27.8353580829,264.917671913
5202.0,17.7049564542,275.961624730
5203.0,7.76843990530,286.590327467
5214.0,7.08094149937,72.8397950528
5215.0,16.9813197953,83.4895477412
5216.0,27.0943699052,94.5119214363
5217.0,37.0359582663,106.781247496
5218.0,46.2707296840,121.574549396
5219.0,53.9144776730,140.655470144
5220.0,58.5445989230,165.299524832
5221.0,58.6783188339,193.076816843
5222.0,54.2611504311,218.008737312
5223.0,46.7365556600,237.378679321
5224.0,37.5537335974,252.355950499
5225.0,27.6228944465,264.721108207
5226.0,17.4920779083,275.779298560
5227.0,7.54938407788,286.422566294
5238.0,6.89543841686,73.0472673134
5239.0,16.8034205036,83.7119317916
5240.0,26.9170218902,94.7515524645
5241.0,36.8503590782,107.039785166
5242.0,46.0658609664,121.845770028
5243.0,53.6789802533,140.906024839
5244.0,58.2769698411,165.445450694
5245.0,58.4003036905,193.044522364
5246.0,53.9991829649,217.846310889
5247.0,46.4965964766,237.171696859
5248.0,37.3291617558,252.147206667
5249.0,27.4052495010,264.523741810
5250.0,17.2741304287,275.595948129
5251.0,7.32531957006,286.253750518
5262.0,6.70822485450,73.2593992502
5263.0,16.6238354809,83.9389511150
5264.0,26.7378338328,94.9958510054
5265.0,36.6625750229,107.303023176
5266.0,45.8582695804,122.121574551
5267.0,53.4400885524,141.160736730
5268.0,58.0052683161,165.595181640
5269.0,58.1175483266,193.015978666
5270.0,53.7319792480,217.686445913
5271.0,46.2512791151,236.965637939
5272.0,37.0993290398,251.938301652
5273.0,27.1824867427,264.325659074
5274.0,17.0511792084,275.411642581
5275.0,7.09631540134,286.083933684
5286.0,6.51935328614,73.4761225553
5287.0,16.4426052368,84.1705217492
5288.0,26.5568360111,95.2447138762
5289.0,36.4726297702,107.570831635
5290.0,45.6479799616,122.401797109
5291.0,53.1978409059,141.419408642
5292.0,57.7295598034,165.748540628
5293.0,57.8301409976,192.991112140
5294.0,53.4596279290,217.529190129
5295.0,46.0006807315,236.760600761
5296.0,36.8643043415,251.729333412
5297.0,26.9546726057,264.126942939
5298.0,16.8232922027,275.226448322
5299.0,6.86244314763,285.913166900
5310.0,6.32887488952,73.6973668906
5311.0,16.2597689226,84.4065578517
5312.0,26.3740574287,95.4980361310
5313.0,36.2805459682,107.843079054
5314.0,45.4350159571,122.686270724
5315.0,52.9522755389,141.681843328
5316.0,57.4499098783,165.905350062
5317.0,57.5381705997,192.969843544
5318.0,53.1822195398,217.374582651
5319.0,45.7448812125,236.556676585
5320.0,36.6241595008,251.520395123
5321.0,26.7218763986,263.927672885
5322.0,16.590540073,275.040428983
5323.0,6.62377688894,285.741498809
5334.0,6.13683954380,73.9230599385
5335.0,16.0753643474,84.6469717622
5336.0,26.1895258516,95.7557111380
5337.0,36.0863453005,108.119632446
5338.0,45.2194008978,122.974827464
5339.0,52.7034306312,141.947843705
5340.0,57.1663842656,166.065432124
5341.0,57.2417266295,192.952088455
5342.0,52.8998463972,217.222654254
5343.0,45.4839630785,236.353949788
5344.0,36.3789692262,251.311575149
5345.0,26.4841702389,263.727924894
5346.0,16.3529961284,274.853645399
5347.0,6.38039315553,285.568975576
5358.0,5.94329582981,74.1531274522
5359.0,15.8894279984,84.8916740638
5360.0,26.0032678483,96.0176306557
5361.0,35.8900485456,108.400357435
5362.0,45.0011576699,123.267298594
5363.0,52.4513443832,142.217213083
5364.0,56.8790488701,166.228609081
5365.0,56.9408991481,192.937757717
5366.0,52.6126025076,217.073427666
5367.0,45.2180113848,236.152497938
5368.0,36.1288110138,251.102957025
5369.0,26.2416289846,263.527771423
5370.0,16.1107362657,274.666155578
5371.0,6.13237087286,285.395640875
5382.0,5.74829103289,74.3874933073
5383.0,15.7019950627,85.1405736442
5384.0,25.8153088322,96.2836849088
5385.0,35.6916756386,108.685118358
5386.0,44.7803087885,123.563514729
5387.0,52.1960550802,142.489755376
5388.0,56.5879698070,166.394703576
5389.0,56.6357787480,192.926757869
5390.0,52.3205834736,216.926917881
5391.0,44.9471136239,235.952391882
5392.0,35.8737650649,250.894619461
5393.0,25.9943301649,263.327281384
5394.0,15.8638389074,274.478014694
5395.0,5.87979130551,285.221535885
5406.0,5.55187114809,74.6260795521
5407.0,15.5130994522,85.3935777568
5408.0,25.6256731061,96.5537626622
5409.0,35.4912457332,108.973778360
5410.0,44.5568764705,123.863305987
5411.0,51.9376011569,142.765275312
5412.0,56.2932134328,166.563538905
5413.0,56.3264565235,192.918991560
5414.0,52.0238864043,216.783132483
5415.0,44.6713596264,235.753695856
5416.0,35.6139142013,250.686636352
5417.0,25.7423539089,263.126520134
5418.0,15.6123849395,274.289275079
5419.0,5.62273800021,285.046699290
5430.0,5.35408088789,74.8688064585
5431.0,15.3227738303,85.6505920805
5432.0,25.4343839082,96.8277512946
5433.0,35.2887772664,109.266199501
5434.0,44.3308827085,124.166502127
5435.0,51.6760212607,143.043578620
5436.0,55.9948463762,166.734939265
5437.0,56.0130240438,192.914357956
5438.0,51.7226098281,216.642071966
5439.0,44.3908414636,235.556467611
5440.0,35.3493437811,250.479076803
5441.0,25.4857828732,262.925549477
5442.0,15.3564576473,274.099986220
5443.0,5.36129672831,284.871167286
5454.0,5.15496369194,75.1155925728
5455.0,15.1310496410,85.9115207791
5456.0,25.2414634605,97.1055368715
5457.0,35.0842880229,109.562242849
5458.0,44.1023493439,124.472932695
5459.0,51.4113543138,143.324472225
5460.0,55.6929355693,166.908729997
5461.0,55.6955733296,192.912753122
5462.0,51.4168536096,216.503730072
5463.0,44.1056533510,235.360758549
5464.0,35.0801416128,250.272005172
5465.0,25.2247021688,262.724427674
5466.0,15.0961426512,273.910194768
5467.0,5.09555542779,284.694973590
5478.0,4.95456173916,75.3663547650
5479.0,14.9379571402,86.1762665602
5480.0,25.0469330187,97.3870042156
5481.0,34.8777952015,109.861768576
5482.0,43.8712981402,124.782427160
5483.0,51.1436395738,143.607764410
5484.0,55.3875482779,167.084737802
5485.0,55.3741968318,192.914070398
5486.0,51.1067188687,216.368094119
5487.0,43.8158915519,235.166613874
5488.0,34.8063978698,250.065481109
5489.0,24.959199287,262.523209456
5490.0,14.8315278412,273.719944550
5491.0,4.82560414500,284.518149455
5502.0,4.75291596164,75.6210082792
5503.0,14.7435254283,86.4447307328
5504.0,24.8508129232,97.6720369775
5505.0,34.6693154812,110.164636053
5506.0,43.6377508551,125.094815042
5507.0,50.8729166934,143.893264992
5508.0,55.0787521320,167.262790943
5509.0,55.0489874134,192.918200748
5510.0,50.7923079047,216.235145343
5511.0,43.5216542840,234.974072756
5512.0,34.5282050049,249.859559629
5513.0,24.6893640256,262.321946052
5514.0,14.5627033122,273.529276586
5515.0,4.55153497649,284.340723689
5526.0,4.55006606056,75.8794667819
5527.0,14.5477824849,86.7168132638
5528.0,24.6531226513,97.9605177039
5529.0,34.4588650886,110.470703941
5530.0,43.4017293126,125.409926048
5531.0,50.5992257781,144.180785465
5532.0,54.7666151554,167.442719430
5533.0,54.7200383335,192.925033101
5534.0,50.4737241228,216.104859229
5535.0,43.2230416272,234.783168501
5536.0,34.2456576651,249.654291169
5537.0,24.4152884144,262.120685223
5538.0,14.2897612981,273.338229112
5539.0,4.27344201084,284.162722683
5550.0,4.34605052376,76.1416424103
5551.0,14.3507552049,86.9924128342
5552.0,24.4538808712,98.2523279052
5553.0,34.2464598649,110.779830278
5554.0,43.1632554739,125.727590188
5555.0,50.3226074421,144.470139150
5556.0,54.4512057947,167.624355192
5557.0,54.3874432337,192.934454668
5558.0,50.1510719647,215.977205842
5559.0,42.9201554328,234.593928732
5560.0,33.9588526076,249.449721676
5561.0,24.1370666414,261.919471298
5562.0,14.0127961072,273.146837613
5563.0,3.99142127101,283.984170435
5574.0,4.14090664505,76.4074458198
5575.0,14.1524694361,87.2714268933
5576.0,24.2531054959,98.5473481212
5577.0,34.0321153329,111.091872572
5578.0,42.9223515066,126.047637900
5579.0,50.0431028625,144.761141328
5580.0,54.1325929478,167.807532228
5581.0,54.0512961272,192.946351248
5582.0,49.8244568433,215.852150159
5583.0,42.6130992369,234.406375577
5584.0,33.6678886159,249.245892687
5585.0,23.8547949795,261.718345223
5586.0,13.7319040570,272.955134854
5587.0,3.70557065702,283.805088583
5598.0,3.93467054496,76.6767862304
5599.0,13.9529500175,87.5537517118
5600.0,24.0508137387,98.8454579855
5601.0,33.8158467646,111.406687883
5602.0,42.6790398536,126.369900160
5603.0,49.7607538314,145.053609362
5604.0,53.8108459911,167.992086747
5605.0,53.7116913887,192.960607510
5606.0,49.4939850803,215.729652391
5607.0,42.3019781742,234.220525866
5608.0,33.3728664183,249.042841430
5609.0,23.5685717132,261.517344615
5610.0,13.4471834104,272.763150921
5611.0,3.41598988948,283.625496445
5622.0,3.72737719284,76.9495714718
5623.0,13.7522208197,87.8392824343
5624.0,23.8470221683,99.1465362878
5625.0,33.5976692478,111.724132903
5626.0,42.4333432996,126.694208595
5627.0,49.4756028061,145.347362811
5628.0,53.4860348067,168.177857288
5629.0,53.3687237476,192.977107263
5630.0,49.1597638483,215.609668298
5631.0,41.9868988961,234.036391320
5632.0,33.0738886069,248.840600921
5633.0,23.2784970672,261.316503816
5634.0,13.1587343120,272.570913263
5635.0,3.12278045382,283.445411054
5646.0,3.51906043036,77.2257080276
5647.0,13.5503047854,88.1279131290
5648.0,23.6417467651,99.4504610356
5649.0,33.3775977523,112.044064044
5650.0,42.1852850366,127.020395590
5651.0,49.1876929569,145.642223538
5652.0,53.1582298075,168.364684834
5653.0,53.0224882823,192.995733706
5654.0,48.8219011159,215.492149502
5655.0,41.6679694913,233.853978765
5656.0,32.7710595591,248.639200073
5657.0,22.9846731354,261.115853959
5658.0,12.8666587259,272.378446740
5659.0,2.82604554557,283.264847201
5670.0,3.30975299604,77.5051010787
5671.0,13.3472239709,88.4195368376
5672.0,23.4350029774,99.7571095127
5673.0,33.1556471955,112.366337510
5674.0,41.9348887275,127.348294384
5675.0,48.8970682127,145.938015800
5676.0,52.8275019622,168.552412907
5677.0,52.6730804158,193.016369664
5678.0,48.4805055971,215.377043788
5679.0,41.3452994089,233.673290328
5680.0,32.4644853602,248.438663807
5681.0,22.6872038117,260.915423037
5682.0,12.5710603743,272.185773675
5683.0,2.52589001672,283.083817483
5694.0,3.09948655085,77.7876545442
5695.0,13.1429995883,88.7140456223
5696.0,23.2268057777,100.066358337
