0,MULTI_RES,SINGLE_RES,HOTEL,OFFICE,RETAIL,FOODSTORE,RESTAURANT,INDUSTRIAL,SCHOOL,HOSPITAL,GYM
6552,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6553,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6554,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6555,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6556,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6557,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6558,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6559,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6560,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6561,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6562,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6563,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6564,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6565,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6566,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6567,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6568,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6569,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6570,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6571,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6572,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6573,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6574,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6575,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6576,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6577,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6578,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6579,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6580,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6581,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6582,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6583,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6584,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6585,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6586,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6587,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6588,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6589,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6590,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6591,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6592,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6593,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6594,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6595,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6596,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6597,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6598,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6599,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6600,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6601,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6602,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6603,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6604,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6605,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6606,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6607,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6608,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6609,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6610,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6611,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6612,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6613,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6614,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6615,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6616,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6617,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6618,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6619,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6620,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6621,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6622,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6623,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6624,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6625,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6626,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6627,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6628,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6629,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6630,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6631,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6632,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6633,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6634,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6635,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6636,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6637,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6638,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6639,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6640,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6641,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6642,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6643,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6644,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6645,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6646,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6647,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6648,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6649,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6650,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6651,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6652,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6653,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6654,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.12,0.06,0.2,0.06
6655,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.12,0.06,0.68,0.3
6656,0.4,0.4,0.368,0.08,0.8,0.8,0.32,0.12,0.06,0.6,0.48
6657,0.4,0.4,0.32,0.08,0.8,0.8,0.32,0.12,0.06,0.6,0.6
6658,0.4,0.4,0.32,0.08,0.8,0.8,0.32,0.12,0.06,0.6,0.6
6659,0.8,0.8,0.32,0.08,0.8,0.8,0.392,0.12,0.06,0.6,0.48
6660,0.8,0.8,0.32,0.08,0.8,0.8,0.8,0.12,0.06,0.68,0.06
6661,0.4,0.4,0.32,0.08,0.8,0.8,0.752,0.12,0.06,0.6,0.48
6662,0.4,0.4,0.32,0.08,0.8,0.8,0.116,0.12,0.06,0.6,0.6
6663,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.12,0.06,0.6,0.6
6664,0.8,0.8,0.32,0.08,0.8,0.8,0.08,0.12,0.06,0.6,0.48
6665,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.12,0.06,0.68,0.3
6666,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.12,0.06,0.56,0.48
6667,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.12,0.06,0.4,0.48
6668,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.12,0.06,0.32,0.48
6669,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.12,0.06,0.24,0.3
6670,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6671,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6672,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6673,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6674,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6675,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6676,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6677,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6678,0.4,0.4,0.32,0.08,0.08,0.08,0.08,0.12,0.06,0.2,0.06
6679,0.8,0.8,0.368,0.08,0.08,0.08,0.08,0.12,0.06,0.68,0.3
6680,0.4,0.4,0.368,0.08,0.08,0.08,0.32,0.12,0.06,0.6,0.48
6681,0.4,0.4,0.32,0.08,0.08,0.08,0.32,0.12,0.06,0.6,0.6
6682,0.4,0.4,0.32,0.08,0.08,0.08,0.32,0.12,0.06,0.6,0.6
6683,0.8,0.8,0.32,0.08,0.08,0.08,0.392,0.12,0.06,0.6,0.48
6684,0.8,0.8,0.32,0.08,0.08,0.08,0.8,0.12,0.06,0.68,0.06
6685,0.4,0.4,0.32,0.08,0.08,0.08,0.752,0.12,0.06,0.6,0.48
6686,0.4,0.4,0.32,0.08,0.08,0.08,0.116,0.12,0.06,0.6,0.6
6687,0.4,0.4,0.32,0.08,0.08,0.08,0.08,0.12,0.06,0.6,0.6
6688,0.8,0.8,0.32,0.08,0.08,0.08,0.08,0.12,0.06,0.6,0.48
6689,0.8,0.8,0.368,0.08,0.08,0.08,0.08,0.12,0.06,0.68,0.3
6690,0.8,0.8,0.368,0.08,0.08,0.08,0.32,0.12,0.06,0.56,0.48
6691,0.8,0.8,0.368,0.08,0.08,0.08,0.368,0.12,0.06,0.4,0.48
6692,0.4,0.4,0.32,0.08,0.08,0.08,0.392,0.12,0.06,0.32,0.48
6693,0.4,0.4,0.464,0.08,0.08,0.08,0.728,0.12,0.06,0.24,0.3
6694,0.4,0.4,0.608,0.08,0.08,0.08,0.568,0.12,0.06,0.16,0.3
6695,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6696,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6697,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6698,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6699,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6700,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6701,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6702,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6703,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6704,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6705,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6706,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6707,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6708,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6709,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6710,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6711,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6712,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6713,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6714,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6715,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6716,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6717,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6718,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6719,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6720,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6721,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6722,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6723,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6724,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6725,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6726,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6727,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6728,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6729,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6730,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6731,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6732,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6733,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6734,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6735,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6736,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6737,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6738,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6739,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6740,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6741,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6742,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6743,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6744,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6745,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6746,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6747,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6748,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6749,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6750,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6751,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6752,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6753,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6754,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6755,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6756,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6757,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6758,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6759,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6760,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6761,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6762,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6763,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6764,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6765,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6766,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6767,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6768,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6769,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6770,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6771,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6772,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6773,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6774,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6775,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6776,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6777,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6778,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6779,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6780,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6781,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6782,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6783,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6784,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6785,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6786,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6787,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6788,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6789,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6790,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6791,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6792,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6793,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6794,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6795,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6796,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6797,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.3,0.06,0.16,0.06
6798,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.48,0.06,0.2,0.06
6799,0.8,0.8,0.368,0.16,0.8,0.8,0.08,0.6,0.12,0.68,0.3
6800,0.4,0.4,0.368,0.32,0.8,0.8,0.32,0.6,0.24,0.6,0.48
6801,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.48,0.48,0.6,0.6
6802,0.4,0.4,0.32,0.64,0.8,0.8,0.32,0.6,0.48,0.6,0.6
6803,0.8,0.8,0.32,0.32,0.8,0.8,0.392,0.3,0.24,0.6,0.48
6804,0.8,0.8,0.32,0.16,0.8,0.8,0.8,0.48,0.12,0.68,0.06
6805,0.4,0.4,0.32,0.32,0.8,0.8,0.752,0.6,0.24,0.6,0.48
6806,0.4,0.4,0.32,0.64,0.8,0.8,0.116,0.6,0.48,0.6,0.6
6807,0.4,0.4,0.32,0.64,0.8,0.8,0.08,0.48,0.48,0.6,0.6
6808,0.8,0.8,0.32,0.16,0.8,0.8,0.08,0.48,0.12,0.6,0.48
6809,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.48,0.06,0.68,0.3
6810,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.3,0.06,0.56,0.48
6811,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.3,0.06,0.4,0.48
6812,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.3,0.06,0.32,0.48
6813,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.3,0.06,0.24,0.3
6814,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6815,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6816,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6817,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6818,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6819,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6820,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6821,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6822,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.12,0.06,0.2,0.06
6823,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.12,0.06,0.68,0.3
6824,0.4,0.4,0.368,0.08,0.8,0.8,0.32,0.12,0.06,0.6,0.48
6825,0.4,0.4,0.32,0.08,0.8,0.8,0.32,0.12,0.06,0.6,0.6
6826,0.4,0.4,0.32,0.08,0.8,0.8,0.32,0.12,0.06,0.6,0.6
6827,0.8,0.8,0.32,0.08,0.8,0.8,0.392,0.12,0.06,0.6,0.48
6828,0.8,0.8,0.32,0.08,0.8,0.8,0.8,0.12,0.06,0.68,0.06
6829,0.4,0.4,0.32,0.08,0.8,0.8,0.752,0.12,0.06,0.6,0.48
6830,0.4,0.4,0.32,0.08,0.8,0.8,0.116,0.12,0.06,0.6,0.6
6831,0.4,0.4,0.32,0.08,0.8,0.8,0.08,0.12,0.06,0.6,0.6
6832,0.8,0.8,0.32,0.08,0.8,0.8,0.08,0.12,0.06,0.6,0.48
6833,0.8,0.8,0.368,0.08,0.8,0.8,0.08,0.12,0.06,0.68,0.3
6834,0.8,0.8,0.368,0.08,0.8,0.8,0.32,0.12,0.06,0.56,0.48
6835,0.8,0.8,0.368,0.08,0.8,0.8,0.368,0.12,0.06,0.4,0.48
6836,0.4,0.4,0.32,0.08,0.4,0.4,0.392,0.12,0.06,0.32,0.48
6837,0.4,0.4,0.464,0.08,0.4,0.4,0.728,0.12,0.06,0.24,0.3
6838,0.4,0.4,0.608,0.08,0.4,0.4,0.568,0.12,0.06,0.16,0.3
6839,0.08,0.08,0.728,0.08,0.08,0.08,0.284,0.12,0.06,0.16,0.06
6840,0.08,0.08,0.72,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6841,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6842,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6843,0.08,0.08,0.288,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6844,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6845,0.08,0.08,0.296,0.08,0.08,0.08,0.08,0.12,0.06,0.16,0.06
6846,0.4,0.4,0.32,0.08,0.08,0.08,0.08,0.12,0.06,0.2,0.06
6847,0.8,0.8,0.368,0.08,0.08,0.08,0.08,0.12,0.06,0.68,0.3
