Date/Time,DIVA PERIMETER ZONE:Zone Mean Air Temperature [C](Hourly),InteriorLights:Electricity [kWh](Hourly),InteriorEquipment:Electricity [kWh](Hourly),Heating:EnergyTransfer [kW](Hourly),Cooling:EnergyTransfer [ton-hr](Hourly) 
 10/19  03:00:00,15.0,0.0,0.0,89566532.87,0.0
 10/19  04:00:00,15.0,0.0,0.0,100071035.54,0.0
 10/19  05:00:00,15.0,0.0,0.0,110003199.44,0.0
 10/19  06:00:00,21.92,0.0,0.0,533885804.46,0.0
 10/19  07:00:00,22.0,40268.23,13720.01,283280437.58,0.0
 10/19  08:00:00,22.0,80536.46,27440.02,282135827.47,0.0
 10/19  09:00:00,22.0,382548.21,130340.1,274621216.39,0.0
 10/19  10:00:00,22.0,382548.21,130340.1,267585083.75,0.0
 10/19  11:00:00,22.0,382548.21,130340.1,253287466.3,0.0
 10/19  12:00:00,22.0,382548.21,130340.1,234795414.29,0.0
 10/19  13:00:00,22.0,201341.16,68600.05,216650154.54,0.0
 10/19  14:00:00,22.0,382548.21,130340.1,213947536.7,0.0
 10/19  15:00:00,22.0,382548.21,130340.1,219417668.56,0.0
 10/19  16:00:00,22.0,382548.21,130340.1,225619664.8,0.0
 10/19  17:00:00,22.0,382548.21,130340.1,238556275.58,0.0
 10/19  18:00:00,22.0,120804.7,41160.03,256658668.05,0.0
 10/19  19:00:00,22.0,40268.23,13720.01,274225588.29,0.0
 10/19  20:00:00,18.93,40268.23,13720.01,0.0,0.0
 10/19  21:00:00,15.29,20134.12,6860.01,92437388.81,0.0
 10/19  22:00:00,15.0,20134.12,6860.01,181268886.19,0.0
 10/19  23:00:00,15.0,20134.12,6860.01,191770624.73,0.0
 10/19  24:00:00,15.0,20134.12,6860.01,192814737.15,0.0
 10/20  01:00:00,15.0,0.0,0.0,194539961.93,0.0
 10/20  02:00:00,15.0,0.0,0.0,201326775.49,0.0
 10/20  03:00:00,15.0,0.0,0.0,210735477.91,0.0
 10/20  04:00:00,15.0,0.0,0.0,220226720.24,0.0
 10/20  05:00:00,15.0,0.0,0.0,226775554.87,0.0
 10/20  06:00:00,21.92,0.0,0.0,654477405.59,0.0
 10/20  07:00:00,22.0,40268.23,13720.01,400154136.15,0.0
 10/20  08:00:00,22.0,80536.46,27440.02,378796971.77,0.0
 10/20  09:00:00,22.0,382548.21,130340.1,343594184.17,0.0
 10/20  10:00:00,22.0,382548.21,130340.1,308494616.52,0.0
 10/20  11:00:00,22.0,382548.21,130340.1,277316437.21,0.0
 10/20  12:00:00,22.0,382548.21,130340.1,247470470.61,0.0
 10/20  13:00:00,22.0,201341.16,68600.05,218693374.81,0.0
 10/20  14:00:00,22.0,382548.21,130340.1,200827072.14,0.0
 10/20  15:00:00,22.0,382548.21,130340.1,190770231.62,0.0
 10/20  16:00:00,22.0,382548.21,130340.1,180079443.77,0.0
 10/20  17:00:00,22.0,382548.21,130340.1,188530332.57,0.0
 10/20  18:00:00,22.0,120804.7,41160.03,210877707.45,0.0
 10/20  19:00:00,22.0,40268.23,13720.01,232756878.89,0.0
 10/20  20:00:00,19.36,40268.23,13720.01,0.0,0.0
 10/20  21:00:00,15.81,20134.12,6860.01,25212184.39,0.0
 10/20  22:00:00,15.0,20134.12,6860.01,129128494.42,0.0
 10/20  23:00:00,15.0,20134.12,6860.01,133539324.29,0.0
 10/20  24:00:00,15.0,20134.12,6860.01,127734173.69,0.0
 10/21  01:00:00,15.0,0.0,0.0,122462680.7,0.0
 10/21  02:00:00,15.0,0.0,0.0,119333209.34,0.0
 10/21  03:00:00,15.0,0.0,0.0,115580435.77,0.0
 10/21  04:00:00,15.0,0.0,0.0,112465871.76,0.0
 10/21  05:00:00,15.0,0.0,0.0,108822245.97,0.0
 10/21  06:00:00,15.0,0.0,0.0,102906010.84,0.0
 10/21  07:00:00,15.0,40268.23,13720.01,97481179.54,0.0
 10/21  08:00:00,15.0,40268.23,13720.01,91544057.5,0.0
 10/21  09:00:00,15.0,120804.7,41160.03,83211952.34,0.0
 10/21  10:00:00,15.0,120804.7,41160.03,75561448.17,0.0
 10/21  11:00:00,15.0,120804.7,41160.03,64560842.61,0.0
 10/21  12:00:00,15.0,120804.7,41160.03,49665425.53,0.0
 10/21  13:00:00,15.0,40268.23,13720.01,35559525.03,0.0
 10/21  14:00:00,15.0,40268.23,13720.01,22252741.8,0.0
 10/21  15:00:00,15.0,40268.23,13720.01,10383223.16,0.0
 10/21  16:00:00,15.02,40268.23,13720.01,739637.11,0.0
 10/21  17:00:00,15.02,40268.23,13720.01,3698938.39,0.0
 10/21  18:00:00,15.0,0.0,0.0,25377100.35,0.0
 10/21  19:00:00,15.0,0.0,0.0,45369638.73,0.0
 10/21  20:00:00,15.0,0.0,0.0,58535098.03,0.0
 10/21  21:00:00,15.0,0.0,0.0,66145431.11,0.0
 10/21  22:00:00,15.0,0.0,0.0,74352264.75,0.0
 10/21  23:00:00,15.0,0.0,0.0,79184997.26,0.0
 10/21  24:00:00,15.0,0.0,0.0,81460872.78,0.0
 10/22  01:00:00,15.0,0.0,0.0,83731662.57,0.0
 10/22  02:00:00,15.0,0.0,0.0,84534288.46,0.0
 10/22  03:00:00,15.0,0.0,0.0,84512672.72,0.0
 10/22  04:00:00,15.0,0.0,0.0,84520554.64,0.0
 10/22  05:00:00,15.0,0.0,0.0,91636583.27,0.0
 10/22  06:00:00,15.0,0.0,0.0,101576904.82,0.0
 10/22  07:00:00,15.0,0.0,0.0,112083753.74,0.0
 10/22  08:00:00,15.0,0.0,0.0,110660730.89,0.0
 10/22  09:00:00,15.0,0.0,0.0,101618375.75,0.0
 10/22  10:00:00,15.0,0.0,0.0,92539436.01,0.0
 10/22  11:00:00,15.0,0.0,0.0,80561521.69,0.0
 10/22  12:00:00,15.0,0.0,0.0,66978360.79,0.0
 10/22  13:00:00,15.0,0.0,0.0,53472198.94,0.0
 10/22  14:00:00,15.0,0.0,0.0,44238352.48,0.0
 10/22  15:00:00,15.0,0.0,0.0,37538318.09,0.0
 10/22  16:00:00,15.0,0.0,0.0,30871278.45,0.0
 10/22  17:00:00,15.0,0.0,0.0,43647705.85,0.0
 10/22  18:00:00,15.0,0.0,0.0,66868747.94,0.0
 10/22  19:00:00,15.0,0.0,0.0,90840148.65,0.0
 10/22  20:00:00,15.0,0.0,0.0,111554729.18,0.0
 10/22  21:00:00,15.0,0.0,0.0,129831527.73,0.0
 10/22  22:00:00,15.0,0.0,0.0,148301083.43,0.0
 10/22  23:00:00,15.0,0.0,0.0,161067294.61,0.0
 10/22  24:00:00,15.0,0.0,0.0,170349491.52,0.0
 10/23  01:00:00,15.0,0.0,0.0,179647849.05,0.0
 10/23  02:00:00,15.0,0.0,0.0,180137947.64,0.0
 10/23  03:00:00,15.0,0.0,0.0,176901285.11,0.0
 10/23  04:00:00,15.0,0.0,0.0,173150226.35,0.0
 10/23  05:00:00,15.0,0.0,0.0,162761967.19,0.0
 10/23  06:00:00,21.92,0.0,0.0,567222942.36,0.0
 10/23  07:00:00,22.0,40268.23,13720.01,293362816.98,0.0
 10/23  08:00:00,22.0,80536.46,27440.02,283182777.75,0.0
 10/23  09:00:00,22.0,382548.21,130340.1,274023232.95,0.0
 10/23  10:00:00,22.0,382548.21,130340.1,265852990.02,0.0
 10/23  11:00:00,22.0,382548.21,130340.1,255766865.66,0.0
 10/23  12:00:00,22.0,382548.21,130340.1,245476124.06,0.0
 10/23  13:00:00,22.0,201341.16,68600.05,234910411.03,0.0
 10/23  14:00:00,22.0,382548.21,130340.1,228903775.22,0.0
 10/23  15:00:00,22.0,382548.21,130340.1,227849617.84,0.0
 10/23  16:00:00,22.0,382548.21,130340.1,226309506.99,0.0
 10/23  17:00:00,22.0,382548.21,130340.1,238565852.34,0.0
 10/23  18:00:00,22.0,120804.7,41160.03,258379477.32,0.0
 10/23  19:00:00,22.0,40268.23,13720.01,278839098.88,0.0
 10/23  20:00:00,18.98,40268.23,13720.01,0.0,0.0
 10/23  21:00:00,15.42,20134.12,6860.01,53772017.48,0.0
 10/23  22:00:00,15.0,20134.12,6860.01,120897430.62,0.0
 10/23  23:00:00,15.0,20134.12,6860.01,121748945.12,0.0
 10/23  24:00:00,15.0,20134.12,6860.01,124190324.26,0.0
 10/24  01:00:00,15.0,0.0,0.0,126603186.57,0.0
 10/24  02:00:00,15.0,0.0,0.0,128956231.14,0.0
 10/24  03:00:00,15.0,0.0,0.0,131303283.39,0.0
 10/24  04:00:00,15.0,0.0,0.0,133644818.3,0.0
 10/24  05:00:00,15.0,0.0,0.0,137409109.65,0.0
 10/24  06:00:00,21.92,0.0,0.0,559166765.47,0.0
 10/24  07:00:00,22.0,40268.23,13720.01,302872657.84,0.0
 10/24  08:00:00,22.0,80536.46,27440.02,302698300.62,0.0
 10/24  09:00:00,22.0,382548.21,130340.1,298432252.8,0.0
 10/24  10:00:00,22.0,382548.21,130340.1,295050608.61,0.0
 10/24  11:00:00,22.0,382548.21,130340.1,290870558.08,0.0
 10/24  12:00:00,22.0,382548.21,130340.1,284477038.87,0.0
 10/24  13:00:00,22.0,201341.16,68600.05,278859009.7,0.0
 10/24  14:00:00,22.0,382548.21,130340.1,266550567.79,0.0
 10/24  15:00:00,22.0,382548.21,130340.1,251525553.52,0.0
 10/24  16:00:00,22.0,382548.21,130340.1,235965391.14,0.0
 10/24  17:00:00,22.0,382548.21,130340.1,242792002.18,0.0
 10/24  18:00:00,22.0,120804.7,41160.03,262663341.57,0.0
 10/24  19:00:00,22.0,40268.23,13720.01,283046012.66,0.0
 10/24  20:00:00,18.8,40268.23,13720.01,0.0,0.0
 10/24  21:00:00,15.19,20134.12,6860.01,110496087.06,0.0
 10/24  22:00:00,15.0,20134.12,6860.01,191969748.4,0.0
 10/24  23:00:00,15.0,20134.12,6860.01,205376238.2,0.0
 10/24  24:00:00,15.0,20134.12,6860.01,211100652.13,0.0
 10/25  01:00:00,15.0,0.0,0.0,217533201.28,0.0
 10/25  02:00:00,15.0,0.0,0.0,207042071.3,0.0
 10/25  03:00:00,15.0,0.0,0.0,186065761.04,0.0
 10/25  04:00:00,15.0,0.0,0.0,165269760.87,0.0
 10/25  05:00:00,15.0,0.0,0.0,157512739.73,0.0
 10/25  06:00:00,21.92,0.0,0.0,575950541.23,0.0
 10/25  07:00:00,22.0,40268.23,13720.01,316280773.72,0.0
 10/25  08:00:00,22.0,80536.46,27440.02,308610356.65,0.0
 10/25  09:00:00,22.0,382548.21,130340.1,294822999.92,0.0
 10/25  10:00:00,22.0,382548.21,130340.1,281940554.53,0.0
 10/25  11:00:00,22.0,382548.21,130340.1,259716739.33,0.0
 10/25  12:00:00,22.0,382548.21,130340.1,233144463.74,0.0
 10/25  13:00:00,22.0,201341.16,68600.05,206455416.46,0.0
 10/25  14:00:00,22.0,382548.21,130340.1,194424195.25,0.0
 10/25  15:00:00,22.0,382548.21,130340.1,190685462.67,0.0
 10/25  16:00:00,22.0,382548.21,130340.1,187552229.28,0.0
 10/25  17:00:00,22.0,382548.21,130340.1,193809005.73,0.0
 10/25  18:00:00,22.0,120804.7,41160.03,204245484.76,0.0
 10/25  19:00:00,22.0,40268.23,13720.01,215081797.67,0.0
 10/25  20:00:00,19.64,40268.23,13720.01,0.0,0.0
 10/25  21:00:00,16.48,20134.12,6860.01,0.0,0.0
 10/25  22:00:00,15.03,20134.12,6860.01,59861734.68,0.0
 10/25  23:00:00,15.0,20134.12,6860.01,85992560.45,0.0
 10/25  24:00:00,15.0,20134.12,6860.01,94396475.61,0.0
 10/26  01:00:00,15.0,0.0,0.0,102207200.35,0.0
 10/26  02:00:00,15.0,0.0,0.0,107689988.32,0.0
 10/26  03:00:00,15.0,0.0,0.0,110876311.57,0.0
 10/26  04:00:00,15.0,0.0,0.0,114708240.25,0.0
 10/26  05:00:00,15.0,0.0,0.0,115087800.67,0.0
 10/26  06:00:00,21.92,0.0,0.0,533469556.99,0.0
 10/26  07:00:00,22.0,40268.23,13720.01,270989741.99,0.0
 10/26  08:00:00,22.0,80536.46,27440.02,268359966.82,0.0
 10/26  09:00:00,22.0,382548.21,130340.1,266938248.96,0.0
 10/26  10:00:00,22.0,382548.21,130340.1,265210993.37,0.0
 10/26  11:00:00,22.0,382548.21,130340.1,243776057.84,0.0
 10/26  12:00:00,22.0,382548.21,130340.1,209734413.07,0.0
 10/26  13:00:00,22.0,201341.16,68600.05,176859707.86,0.0
 10/26  14:00:00,22.0,382548.21,130340.1,157548928.49,0.0
 10/26  15:00:00,22.0,382548.21,130340.1,146099353.81,0.0
 10/26  16:00:00,22.0,382548.21,130340.1,134754557.86,0.0
 10/26  17:00:00,22.0,382548.21,130340.1,153083706.12,0.0
 10/26  18:00:00,22.0,120804.7,41160.03,191182996.4,0.0
 10/26  19:00:00,22.0,40268.23,13720.01,229029019.69,0.0
 10/26  20:00:00,19.29,40268.23,13720.01,0.0,0.0
 10/26  21:00:00,15.64,20134.12,6860.01,44925075.56,0.0
 10/26  22:00:00,15.0,20134.12,6860.01,155891436.68,0.0
 10/26  23:00:00,15.0,20134.12,6860.01,171068552.97,0.0
 10/26  24:00:00,15.0,20134.12,6860.01,179698807.36,0.0
 10/27  01:00:00,15.0,0.0,0.0,187723269.11,0.0
 10/27  02:00:00,15.0,0.0,0.0,193362393.89,0.0
 10/27  03:00:00,15.0,0.0,0.0,198127531.6,0.0
 10/27  04:00:00,15.0,0.0,0.0,202752061.65,0.0
 10/27  05:00:00,15.0,0.0,0.0,210348734.74,0.0
 10/27  06:00:00,21.92,0.0,0.0,640516478.39,0.0
 10/27  07:00:00,22.0,40268.23,13720.01,390545205.96,0.0
 10/27  08:00:00,22.0,80536.46,27440.02,371076481.18,0.0
 10/27  09:00:00,22.0,382548.21,130340.1,332820703.02,0.0
 10/27  10:00:00,22.0,382548.21,130340.1,296019094.45,0.0
 10/27  11:00:00,22.0,382548.21,130340.1,254698711.72,0.0
 10/27  12:00:00,22.0,382548.21,130340.1,211992042.57,0.0
 10/27  13:00:00,22.0,201341.16,68600.05,169538752.11,0.0
 10/27  14:00:00,22.0,382548.21,130340.1,147372061.87,0.0
 10/27  15:00:00,22.0,382548.21,130340.1,136810933.28,0.0
 10/27  16:00:00,22.0,382548.21,130340.1,126963822.42,0.0
 10/27  17:00:00,22.0,382548.21,130340.1,136174850.96,0.0
 10/27  18:00:00,22.0,120804.7,41160.03,156712219.14,0.0
 10/27  19:00:00,22.0,40268.23,13720.01,177179967.6,0.0
 10/27  20:00:00,19.98,40268.23,13720.01,0.0,0.0
 10/27  21:00:00,17.18,20134.12,6860.01,0.0,0.0
 10/27  22:00:00,15.41,20134.12,6860.01,12321765.87,0.0
 10/27  23:00:00,15.0,20134.12,6860.01,62576502.05,0.0
 10/27  24:00:00,15.0,20134.12,6860.01,65075833.42,0.0
 10/28  01:00:00,15.0,0.0,0.0,67494390.97,0.0
 10/28  02:00:00,15.0,0.0,0.0,65591035.3,0.0
 10/28  03:00:00,15.0,0.0,0.0,61125399.86,0.0
 10/28  04:00:00,15.0,0.0,0.0,56689748.8,0.0
 10/28  05:00:00,15.0,0.0,0.0,59240609.3,0.0
 10/28  06:00:00,15.0,0.0,0.0,67323178.46,0.0
 10/28  07:00:00,15.0,40268.23,13720.01,74801800.79,0.0
 10/28  08:00:00,15.0,40268.23,13720.01,66145307.86,0.0
 10/28  09:00:00,15.0,120804.7,41160.03,46788201.76,0.0
 10/28  10:00:00,15.0,120804.7,41160.03,28210662.82,0.0
 10/28  11:00:00,15.0,120804.7,41160.03,10563622.02,0.0
 10/28  12:00:00,15.06,120804.7,41160.03,0.0,0.0
 10/28  13:00:00,15.37,40268.23,13720.01,0.0,0.0
 10/28  14:00:00,15.78,40268.23,13720.01,0.0,0.0
 10/28  15:00:00,16.06,40268.23,13720.01,0.0,0.0
 10/28  16:00:00,16.25,40268.23,13720.01,0.0,0.0
 10/28  17:00:00,16.34,40268.23,13720.01,0.0,0.0
 10/28  18:00:00,16.23,0.0,0.0,0.0,0.0
 10/28  19:00:00,15.98,0.0,0.0,0.0,0.0
 10/28  20:00:00,15.74,0.0,0.0,0.0,0.0
 10/28  21:00:00,15.61,0.0,0.0,0.0,0.0
 10/28  22:00:00,15.54,0.0,0.0,0.0,0.0
 10/28  23:00:00,15.54,0.0,0.0,0.0,0.0
 10/28  24:00:00,15.58,0.0,0.0,0.0,0.0
 10/29  01:00:00,15.64,0.0,0.0,0.0,0.0
 10/29  02:00:00,15.65,0.0,0.0,0.0,0.0
 10/29  03:00:00,15.52,0.0,0.0,0.0,0.0
 10/29  04:00:00,15.31,0.0,0.0,0.0,0.0
 10/29  05:00:00,15.06,0.0,0.0,3047594.52,0.0
 10/29  06:00:00,15.0,0.0,0.0,16989835.62,0.0
 10/29  07:00:00,15.0,0.0,0.0,23570703.61,0.0
 10/29  08:00:00,15.0,0.0,0.0,26046391.99,0.0
 10/29  09:00:00,15.0,0.0,0.0,26055414.69,0.0
 10/29  10:00:00,15.0,0.0,0.0,26053265.16,0.0
 10/29  11:00:00,15.0,0.0,0.0,26017595.4,0.0
 10/29  12:00:00,15.0,0.0,0.0,25998483.22,0.0
 10/29  13:00:00,15.0,0.0,0.0,25994971.73,0.0
 10/29  14:00:00,15.0,0.0,0.0,25979902.19,0.0
 10/29  15:00:00,15.0,0.0,0.0,25975179.54,0.0
 10/29  16:00:00,15.0,0.0,0.0,25975851.45,0.0
 10/29  17:00:00,15.0,0.0,0.0,37019488.58,0.0
 10/29  18:00:00,15.0,0.0,0.0,56171256.78,0.0
 10/29  19:00:00,15.0,0.0,0.0,74916780.96,0.0
 10/29  20:00:00,15.0,0.0,0.0,84549452.27,0.0
 10/29  21:00:00,15.0,0.0,0.0,90520378.4,0.0
 10/29  22:00:00,15.0,0.0,0.0,95964820.28,0.0
 10/29  23:00:00,15.0,0.0,0.0,106261663.18,0.0
 10/29  24:00:00,15.0,0.0,0.0,118588090.23,0.0
 10/30  01:00:00,15.0,0.0,0.0,131556296.03,0.0
 10/30  02:00:00,15.0,0.0,0.0,144022545.86,0.0
 10/30  03:00:00,15.0,0.0,0.0,154251017.88,0.0
 10/30  04:00:00,15.0,0.0,0.0,165004441.4,0.0
 10/30  05:00:00,15.0,0.0,0.0,191288635.6,0.0
 10/30  06:00:00,21.92,0.0,0.0,647457479.52,0.0
 10/30  07:00:00,22.0,40268.23,13720.01,424282293.45,0.0
 10/30  08:00:00,22.0,80536.46,27440.02,411601000.42,0.0
 10/30  09:00:00,22.0,382548.21,130340.1,371525072.08,0.0
 10/30  10:00:00,22.0,382548.21,130340.1,331541102.83,0.0
 10/30  11:00:00,22.0,382548.21,130340.1,305819676.22,0.0
 10/30  12:00:00,22.0,382548.21,130340.1,289158851.21,0.0
 10/30  13:00:00,22.0,201341.16,68600.05,272829065.95,0.0
 10/30  14:00:00,22.0,382548.21,130340.1,266420219.73,0.0
 10/30  15:00:00,22.0,382548.21,130340.1,264880661.23,0.0
 10/30  16:00:00,22.0,382548.21,130340.1,263962958.65,0.0
 10/30  17:00:00,22.0,382548.21,130340.1,286132579.91,0.0
 10/30  18:00:00,22.0,120804.7,41160.03,320577082.5,0.0
 10/30  19:00:00,22.0,40268.23,13720.01,355960820.87,0.0
 10/30  20:00:00,18.01,40268.23,13720.01,0.0,0.0
 10/30  21:00:00,15.0,20134.12,6860.01,241848689.14,0.0
 10/30  22:00:00,15.0,20134.12,6860.01,271752903.84,0.0
 10/30  23:00:00,15.0,20134.12,6860.01,288547359.91,0.0
 10/30  24:00:00,15.0,20134.12,6860.01,300789277.38,0.0
 10/31  01:00:00,15.0,0.0,0.0,313277884.95,0.0
 10/31  02:00:00,15.0,0.0,0.0,322452017.85,0.0
 10/31  03:00:00,15.0,0.0,0.0,331276802.27,0.0
 10/31  04:00:00,15.0,0.0,0.0,339612028.14,0.0
 10/31  05:00:00,15.0,0.0,0.0,343955538.16,0.0
 10/31  06:00:00,21.91,0.0,0.0,768428659.25,0.0
 10/31  07:00:00,22.0,40268.23,13720.01,510818845.86,0.0
 10/31  08:00:00,22.0,80536.46,27440.02,482813056.04,0.0
 10/31  09:00:00,22.0,382548.21,130340.1,435907606.06,0.0
 10/31  10:00:00,22.0,382548.21,130340.1,390705353.77,0.0
 10/31  11:00:00,22.0,382548.21,130340.1,354316404.42,0.0
 10/31  12:00:00,22.0,382548.21,130340.1,324198282.73,0.0
 10/31  13:00:00,22.0,201341.16,68600.05,294076396.97,0.0
 10/31  14:00:00,22.0,382548.21,130340.1,263084248.83,0.0
 10/31  15:00:00,22.0,382548.21,130340.1,234064756.27,0.0
 10/31  16:00:00,22.0,382548.21,130340.1,204821263.52,0.0
 10/31  17:00:00,22.0,382548.21,130340.1,208012521.59,0.0
 10/31  18:00:00,22.0,120804.7,41160.03,232825096.11,0.0
 10/31  19:00:00,22.0,40268.23,13720.01,249756655.24,0.0
 10/31  20:00:00,19.34,40268.23,13720.01,0.0,0.0
 10/31  21:00:00,15.95,20134.12,6860.01,4288443.91,0.0
 10/31  22:00:00,15.0,20134.12,6860.01,87285043.77,0.0
 10/31  23:00:00,15.0,20134.12,6860.01,98353441.75,0.0
 10/31  24:00:00,15.0,20134.12,6860.01,122969210.4,0.0
 11/01  01:00:00,15.0,0.0,0.0,155783313.22,0.0
 11/01  02:00:00,15.0,0.0,0.0,190613339.96,0.0
 11/01  03:00:00,15.0,0.0,0.0,218460130.67,0.0
 11/01  04:00:00,15.0,0.0,0.0,236204614.23,0.0
 11/01  05:00:00,15.0,0.0,0.0,243075996.14,0.0
 11/01  06:00:00,21.92,0.0,0.0,664000849.39,0.0
 11/01  07:00:00,22.0,40268.23,13720.01,400847421.06,0.0
 11/01  08:00:00,22.0,80536.46,27440.02,393129184.51,0.0
 11/01  09:00:00,22.0,382548.21,130340.1,383771057.54,0.0
 11/01  10:00:00,22.0,382548.21,130340.1,375368276.68,0.0
 11/01  11:00:00,22.0,382548.21,130340.1,361954444.76,0.0
 11/01  12:00:00,22.0,382548.21,130340.1,344836601.2,0.0
 11/01  13:00:00,22.0,201341.16,68600.05,328161193.32,0.0
 11/01  14:00:00,22.0,382548.21,130340.1,314113809.25,0.0
 11/01  15:00:00,22.0,382548.21,130340.1,300671336.85,0.0
 11/01  16:00:00,22.0,382548.21,130340.1,287830220.62,0.0
 11/01  17:00:00,22.0,382548.21,130340.1,303845441.14,0.0
 11/01  18:00:00,22.0,120804.7,41160.03,338935725.23,0.0
 11/01  19:00:00,22.0,40268.23,13720.01,373619703.87,0.0
 11/01  20:00:00,17.88,40268.23,13720.01,2719259.72,0.0
 11/01  21:00:00,15.0,20134.12,6860.01,245263957.12,0.0
 11/01  22:00:00,15.0,20134.12,6860.01,257640033.29,0.0
 11/01  23:00:00,15.0,20134.12,6860.01,251962411.0,0.0
 11/01  24:00:00,15.0,20134.12,6860.01,234088169.58,0.0
 11/02  01:00:00,15.0,0.0,0.0,216880477.3,0.0
 11/02  02:00:00,15.0,0.0,0.0,203388571.27,0.0
 11/02  03:00:00,15.0,0.0,0.0,191726761.34,0.0
 11/02  04:00:00,15.0,0.0,0.0,180042336.42,0.0
 11/02  05:00:00,15.0,0.0,0.0,177106284.47,0.0
 11/02  06:00:00,21.92,0.0,0.0,597262628.43,0.0
 11/02  07:00:00,22.0,40268.23,13720.01,340745015.15,0.0
 11/02  08:00:00,22.0,80536.46,27440.02,320444401.09,0.0
 11/02  09:00:00,22.0,382548.21,130340.1,288175223.6,0.0
 11/02  10:00:00,22.0,382548.21,130340.1,256088993.15,0.0
 11/02  11:00:00,22.0,382548.21,130340.1,227948519.74,0.0
 11/02  12:00:00,22.0,382548.21,130340.1,202546134.27,0.0
 11/02  13:00:00,22.0,201341.16,68600.05,177694361.42,0.0
 11/02  14:00:00,22.0,382548.21,130340.1,166712225.43,0.0
 11/02  15:00:00,22.0,382548.21,130340.1,162989166.66,0.0
 11/02  16:00:00,22.0,382548.21,130340.1,159762339.91,0.0
 11/02  17:00:00,22.0,382548.21,130340.1,175828487.09,0.0
 11/02  18:00:00,22.0,120804.7,41160.03,204822421.99,0.0
 11/02  19:00:00,22.0,40268.23,13720.01,233258544.26,0.0
 11/02  20:00:00,19.17,40268.23,13720.01,0.0,0.0
 11/02  21:00:00,15.42,20134.12,6860.01,85869978.1,0.0
 11/02  22:00:00,15.0,20134.12,6860.01,210729441.13,0.0
 11/02  23:00:00,15.0,20134.12,6860.01,225818236.13,0.0
 11/02  24:00:00,15.0,20134.12,6860.01,219924189.34,0.0
 11/03  01:00:00,15.0,0.0,0.0,214504346.61,0.0
 11/03  02:00:00,15.0,0.0,0.0,211390871.78,0.0
 11/03  03:00:00,15.0,0.0,0.0,210603165.9,0.0
 11/03  04:00:00,15.0,0.0,0.0,209204952.75,0.0
 11/03  05:00:00,15.0,0.0,0.0,211295899.67,0.0
 11/03  06:00:00,21.92,0.0,0.0,633408338.96,0.0
 11/03  07:00:00,22.0,40268.23,13720.01,378716633.27,0.0
 11/03  08:00:00,22.0,80536.46,27440.02,377014365.47,0.0
 11/03  09:00:00,22.0,382548.21,130340.1,373074337.85,0.0
 11/03  10:00:00,22.0,382548.21,130340.1,368886650.17,0.0
 11/03  11:00:00,22.0,382548.21,130340.1,362402188.84,0.0
 11/03  12:00:00,22.0,382548.21,130340.1,356353080.46,0.0
 11/03  13:00:00,22.0,201341.16,68600.05,350060102.94,0.0
 11/03  14:00:00,22.0,382548.21,130340.1,341215841.57,0.0
 11/03  15:00:00,22.0,382548.21,130340.1,332938463.47,0.0
 11/03  16:00:00,22.0,382548.21,130340.1,324224962.32,0.0
 11/03  17:00:00,22.0,382548.21,130340.1,334003819.46,0.0
 11/03  18:00:00,22.0,120804.7,41160.03,354442625.01,0.0
 11/03  19:00:00,22.0,40268.23,13720.01,375633264.71,0.0
 11/03  20:00:00,17.94,40268.23,13720.01,0.0,0.0
 11/03  21:00:00,15.0,20134.12,6860.01,230336313.83,0.0
 11/03  22:00:00,15.0,20134.12,6860.01,239117189.75,0.0
 11/03  23:00:00,15.0,20134.12,6860.01,247127073.26,0.0
 11/03  24:00:00,15.0,20134.12,6860.01,255265238.53,0.0
 11/04  01:00:00,15.0,0.0,0.0,264189079.89,0.0
 11/04  02:00:00,15.0,0.0,0.0,269462740.13,0.0
 11/04  03:00:00,15.0,0.0,0.0,270443510.25,0.0
 11/04  04:00:00,15.0,0.0,0.0,272004405.76,0.0
 11/04  05:00:00,15.0,0.0,0.0,271449892.04,0.0
 11/04  06:00:00,15.0,0.0,0.0,270581728.08,0.0
 11/04  07:00:00,15.0,40268.23,13720.01,269223742.59,0.0
 11/04  08:00:00,15.0,40268.23,13720.01,268427094.75,0.0
 11/04  09:00:00,15.0,120804.7,41160.03,268290001.27,0.0
 11/04  10:00:00,15.0,120804.7,41160.03,268235549.21,0.0
 11/04  11:00:00,15.0,120804.7,41160.03,265205324.47,0.0
 11/04  12:00:00,15.0,120804.7,41160.03,261887698.63,0.0
 11/04  13:00:00,15.0,40268.23,13720.01,258108106.84,0.0
 11/04  14:00:00,15.0,40268.23,13720.01,256331330.5,0.0
 11/04  15:00:00,15.0,40268.23,13720.01,256181367.29,0.0
 11/04  16:00:00,15.0,40268.23,13720.01,256111377.46,0.0
 11/04  17:00:00,15.0,40268.23,13720.01,260607587.8,0.0
 11/04  18:00:00,15.0,0.0,0.0,268019175.59,0.0
 11/04  19:00:00,15.0,0.0,0.0,275330542.06,0.0
 11/04  20:00:00,15.0,0.0,0.0,278046626.65,0.0
 11/04  21:00:00,15.0,0.0,0.0,278239494.41,0.0
 11/04  22:00:00,15.0,0.0,0.0,278359248.72,0.0
 11/04  23:00:00,15.0,0.0,0.0,279869830.05,0.0
 11/04  24:00:00,15.0,0.0,0.0,282283369.21,0.0
