HOY,xP,yP,zP,xV,yV,zV,,,
4047,-113667.1633,-52535.45371,155948.075,0.568335816,0.262677269,-0.779740375,-200000.00000,-200000,-200000
4048,-147089.1968,-27234.69209,132751.7975,0.735445984,0.13617346,-0.663758988,-200000.00000,-200000,-200000
4049,-170489.9832,3578.714013,104500.5189,0.852449916,-0.01789357,-0.522502594,-200000.00000,-200000,-200000
4050,-182275.4252,37805.58914,73119.12753,0.911377126,-0.189027946,-0.365595638,-200000.00000,-200000,-200000
4051,-181642.7655,73114.23432,40745.72967,0.908213827,-0.365571172,-0.203728648,-200000.00000,-200000,-200000
4052,-168635.2657,107099.2814,9585.984265,0.843176328,-0.535496407,-0.047929921,-200000.00000,-200000,-200000
4061,170445.4355,103876.3919,12571.74237,-0.852227178,-0.51938196,-0.062858712,-200000.00000,-200000,-200000
4062,182252.2251,69659.5551,43950.8003,-0.911261125,-0.348297776,-0.219754001,-200000.00000,-200000,-200000
4063,181642.51,34356.56105,76325.7837,-0.90821255,-0.171782805,-0.381628918,-200000.00000,-200000,-200000
4064,168657.9619,372.6219494,107491.1766,-0.843289809,-0.00186311,-0.537455883,-200000.00000,-200000,-200000
4065,144183.3127,-29976.94075,135323.8906,-0.720916564,0.149884704,-0.676619453,-200000.00000,-200000,-200000
4066,109886.0727,-54624.43112,157927.903,-0.549430363,0.273122156,-0.789639515,-200000.00000,-200000,-200000
4067,68102.91918,-71890.64186,173763.4254,-0.340514596,0.359453209,-0.868817127,-200000.00000,-200000,-200000
4068,21680.49966,-80599.2496,181751.8003,-0.108402498,0.402996248,-0.908759001,-200000.00000,-200000,-200000
4069,-26218.50699,-80156.94909,181348.9824,0.131092535,0.400784745,-0.906744912,-200000.00000,-200000,-200000
4070,-72330.85706,-70593.86753,172582.5976,0.361654285,0.352969338,-0.862912988,-200000.00000,-200000,-200000
4071,-113515.0578,-52561.50609,156050.0552,0.567575289,0.26280753,-0.780250276,-200000.00000,-200000,-200000
4072,-146965.3866,-27288.34918,132877.843,0.734826933,0.136441746,-0.664389215,-200000.00000,-200000,-200000
4073,-170403.0328,3503.833736,104644.7779,0.852015164,-0.017519169,-0.52322389,-200000.00000,-200000,-200000
4074,-182231.342,37717.29156,73274.44235,0.91115671,-0.188586458,-0.366372212,-200000.00000,-200000,-200000
4075,-181644.5844,73021.20831,40904.13279,0.908222922,-0.365106042,-0.204520664,-200000.00000,-200000,-200000
4076,-168682.8403,107010.4966,9739.250797,0.843414202,-0.535052483,-0.048696254,-200000.00000,-200000,-200000
4085,170362.7909,104020.497,12500.22652,-0.851813955,-0.520102485,-0.062501133,-200000.00000,-200000,-200000
4086,182212.783,69814.96226,43867.67316,-0.911063915,-0.349074811,-0.219338366,-200000.00000,-200000,-200000
4087,181648.9862,34514.54701,76239.04422,-0.908244931,-0.172572735,-0.381195221,-200000.00000,-200000,-200000
4088,168709.8893,524.245189,107409.0239,-0.843549446,-0.002621226,-0.53704512,-200000.00000,-200000,-200000
4089,144277.0756,-29840.22051,135254.1559,-0.721385378,0.149201103,-0.676270779,-200000.00000,-200000,-200000
4090,110015.1581,-54510.16138,157877.5072,-0.55007579,0.272550807,-0.789387536,-200000.00000,-200000,-200000
4091,68258.36928,-71804.85483,173737.8999,-0.341291846,0.359024274,-0.868689499,-200000.00000,-200000,-200000
4092,21851.53325,-80546.04481,181754.9041,-0.109257666,0.402730224,-0.90877452,-200000.00000,-200000,-200000
4093,-26043.74681,-80138.21008,181382.4427,0.130218734,0.40069105,-0.906912214,-200000.00000,-200000,-200000
4094,-72164.48106,-70609.13219,172645.9908,0.360822405,0.353045661,-0.863229954,-200000.00000,-200000,-200000
4095,-113368.5914,-52607.99948,156140.8367,0.566842957,0.263039997,-0.780704183,-200000.00000,-200000,-200000
4096,-146848.9715,-27361.17666,132991.5244,0.734244858,0.136805883,-0.664957622,-200000.00000,-200000,-200000
4097,-170324.7251,3411.346665,104775.2391,0.851623626,-0.017056733,-0.523876195,-200000.00000,-200000,-200000
4098,-182196.5543,37613.1362,73414.35533,0.910982772,-0.188065681,-0.367071777,-200000.00000,-200000,-200000
4099,-181655.7121,72914.13861,41045.47048,0.908278561,-0.364570693,-0.205227352,-200000.00000,-200000,-200000
4100,-168739.0964,106909.4223,9873.843148,0.843695482,-0.534547112,-0.049369216,-200000.00000,-200000,-200000
4109,170288.8502,104152.2818,12410.06462,-0.851444251,-0.520761409,-0.062050323,-200000.00000,-200000,-200000
4110,182182.6616,69956.29156,43767.51157,-0.910913308,-0.349781458,-0.218837558,-200000.00000,-200000,-200000
4111,181664.7584,34656.63978,76136.93497,-0.908323792,-0.173283199,-0.380684675,-200000.00000,-200000,-200000
4112,168770.4485,658.226961,107313.1047,-0.843852243,-0.003291135,-0.536565523,-200000.00000,-200000,-200000
4113,144378.2121,-29722.70263,135172.086,-0.72189106,0.148613513,-0.67586043,-200000.00000,-200000,-200000
4114,110149.8512,-54416.36006,157815.9372,-0.550749256,0.2720818,-0.789079686,-200000.00000,-200000,-200000
4115,68417.27506,-71740.42029,173702.0108,-0.342086375,0.358702101,-0.868510054,-200000.00000,-200000,-200000
4116,22023.6325,-80514.63371,181748.0492,-0.110118163,0.402573169,-0.908740246,-200000.00000,-200000,-200000
4117,-25870.38459,-80141.23269,181405.9151,0.129351923,0.400706163,-0.907029575,-200000.00000,-200000,-200000
4118,-72001.87069,-70645.65527,172698.9346,0.360009353,0.353228276,-0.863494673,-200000.00000,-200000,-200000
4119,-113227.9994,-52674.81153,156220.3072,0.566139997,0.263374058,-0.781101536,-200000.00000,-200000,-200000
4120,-146740.1357,-27453.0111,133092.6923,0.733700679,0.137265055,-0.665463462,-200000.00000,-200000,-200000
4121,-170255.1801,3301.446077,104891.7256,0.8512759,-0.01650723,-0.524458628,-200000.00000,-200000,-200000
4122,-182171.1099,37493.33286,73538.67499,0.910855549,-0.187466664,-0.367693375,-200000.00000,-200000,-200000
4123,-181676.1206,72793.2371,41169.54967,0.908380603,-0.363966186,-0.205847748,-200000.00000,-200000,-200000
4124,-168803.9322,106796.2581,9989.579973,0.844019661,-0.533981291,-0.0499479,-200000.00000,-200000,-200000
4133,170223.7284,104271.5538,12301.43735,-0.851118642,-0.521357769,-0.061507187,-200000.00000,-200000,-200000
4134,182161.9034,70083.33534,43650.51049,-0.910809517,-0.350416677,-0.218252552,-200000.00000,-200000,-200000
4135,181689.7936,34782.63092,76019.65187,-0.908448968,-0.173913155,-0.380098259,-200000.00000,-200000,-200000
4136,168839.5332,774.3726085,107203.6024,-0.844197666,-0.003871863,-0.536018012,-200000.00000,-200000,-200000
4137,144486.5496,-29624.55438,135077.8396,-0.722432748,0.148122772,-0.675389198,-200000.00000,-200000,-200000
4138,110289.9254,-54343.15536,157743.3163,-0.551449627,0.271715777,-0.788716581,-200000.00000,-200000,-200000
4139,68579.37153,-71697.41831,173655.8378,-0.342896858,0.358487092,-0.868279189,-200000.00000,-200000,-200000
4140,22196.51224,-80505.04253,181731.2658,-0.110982561,0.402525213,-0.908656329,-200000.00000,-200000,-200000
4141,-25698.70603,-80165.98728,181419.3788,0.12849353,0.400829936,-0.907096894,-200000.00000,-200000,-200000
4142,-71843.2925,-70703.35306,172741.3592,0.359216462,0.353516765,-0.863706796,-200000.00000,-200000,-200000
4143,-113093.5109,-52761.81001,156288.3527,0.565467555,0.26380905,-0.781441763,-200000.00000,-200000,-200000
4144,-146639.0549,-27563.6806,133181.1965,0.733195274,0.137818403,-0.665905983,-200000.00000,-200000,-200000
4145,-170194.5079,3174.331903,104994.0621,0.85097254,-0.01587166,-0.524970311,-200000.00000,-200000,-200000
4146,-182155.0458,37358.09601,73647.21276,0.910775229,-0.18679048,-0.368236064,-200000.00000,-200000,-200000
4147,-181705.7717,72658.71828,41276.18206,0.908528858,-0.363293591,-0.20638091,-200000.00000,-200000,-200000
4148,-168877.2367,106671.204,10086.28656,0.844386183,-0.53335602,-0.050431433,-200000.00000,-200000,-200000
4157,170167.531,104378.1212,12174.53199,-0.850837655,-0.521890606,-0.06087266,-200000.00000,-200000,-200000
4158,182150.5402,70195.88855,43516.86963,-0.910752701,-0.350979443,-0.217584348,-200000.00000,-200000,-200000
4159,181724.0482,34892.31668,75887.39378,-0.908620241,-0.174461583,-0.379436969,-200000.00000,-200000,-200000
4160,168917.0271,872.4941337,107080.7018,-0.844585136,-0.004362471,-0.535403509,-200000.00000,-200000,-200000
4161,144601.9075,-29545.93463,134971.5752,-0.723009537,0.147729673,-0.674857876,-200000.00000,-200000,-200000
4162,110435.1479,-54290.66559,157659.7658,-0.552175739,0.271453328,-0.788298829,-200000.00000,-200000,-200000
4163,68744.38982,-71675.91812,173599.4575,-0.343721949,0.358379591,-0.867997287,-200000.00000,-200000,-200000
4164,22369.88609,-80517.28615,181704.5812,-0.11184943,0.402586431,-0.908522906,-200000.00000,-200000,-200000
4165,-25528.99526,-80212.43288,181422.8101,0.127644976,0.401062164,-0.90711405,-200000.00000,-200000,-200000
4166,-71689.00879,-70782.1311,172773.1922,0.358445044,0.353910656,-0.863865961,-200000.00000,-200000,-200000
4167,-112965.3483,-52868.853,156344.8575,0.564826741,0.264344265,-0.781724288,-200000.00000,-200000,-200000
4168,-146545.896,-27693.00509,133256.8866,0.73272948,0.138465025,-0.666284433,-200000.00000,-200000,-200000
4169,-170142.8091,3030.210493,105082.0743,0.850714045,-0.015151052,-0.525410372,-200000.00000,-200000,-200000
4170,-182148.3888,37207.64454,73739.78326,0.910741944,-0.186038223,-0.368698916,-200000.00000,-200000,-200000
4171,-181744.6163,72510.79904,41365.1844,0.908723081,-0.362553995,-0.206825922,-200000.00000,-200000,-200000
4172,-168958.8886,106534.4604,10163.79502,0.844794443,-0.532672302,-0.050818975,-200000.00000,-200000,-200000
4181,170120.3532,104471.793,12029.54224,-0.850601766,-0.522358965,-0.060147711,-200000.00000,-200000,-200000
4182,182148.5934,70293.74901,43366.79332,-0.910742967,-0.351468745,-0.216833967,-200000.00000,-200000,-200000
4183,181767.4681,34985.49822,75740.36224,-0.90883734,-0.174927491,-0.378701811,-200000.00000,-200000,-200000
4184,169002.8044,952.4104095,106944.5886,-0.845014022,-0.004762052,-0.534722943,-200000.00000,-200000,-200000
4185,144724.0968,-29486.99365,134853.4501,-0.723620484,0.147434968,-0.674267251,-200000.00000,-200000,-200000
4186,110585.2797,-54258.99913,157565.4052,-0.552926399,0.271294996,-0.787827026,-200000.00000,-200000,-200000
4187,68912.05741,-71675.97798,173532.9436,-0.344560287,0.35837989,-0.867664718,-200000.00000,-200000,-200000
4188,22543.46675,-80551.36804,181668.0192,-0.112717334,0.40275684,-0.908340096,-200000.00000,-200000,-200000
4189,-25361.53456,-80280.51722,181416.1821,0.126807673,0.401402586,-0.90708091,-200000.00000,-200000,-200000
4190,-71539.27734,-70881.88429,172794.3583,0.357696387,0.354409421,-0.863971792,-200000.00000,-200000,-200000
4191,-112843.7269,-52995.78905,156389.7044,0.564218635,0.264978945,-0.781948522,-200000.00000,-200000,-200000
4192,-146460.8177,-27840.79645,133319.612,0.732304088,0.139203982,-0.66659806,-200000.00000,-200000,-200000
4193,-170100.1738,2869.294383,105155.5896,0.850500869,-0.014346472,-0.525777948,-200000.00000,-200000,-200000
4194,-182151.155,37042.20154,73816.20442,0.910755775,-0.185211008,-0.369081022,-200000.00000,-200000,-200000
4195,-181792.5952,72349.69838,41436.37867,0.908962976,-0.361748492,-0.207181893,-200000.00000,-200000,-200000
4196,-169048.7574,106386.2279,10221.94449,0.845243787,-0.531931139,-0.051109722,-200000.00000,-200000,-200000
4205,170082.2805,104552.3795,11866.66796,-0.850411402,-0.522761897,-0.05933334,-200000.00000,-200000,-200000
4206,182156.0739,70376.71763,43200.49017,-0.91078037,-0.351883588,-0.216002451,-200000.00000,-200000,-200000
4207,181819.9887,35061.98186,75578.76124,-0.909099943,-0.175309909,-0.377893806,-200000.00000,-200000,-200000
4208,169096.7297,1013.947386,106795.4489,-0.845483649,-0.005069737,-0.533977245,-200000.00000,-200000,-200000
4209,144852.9208,-29447.8729,134723.6212,-0.724264604,0.147239365,-0.673618106,-200000.00000,-200000,-200000
4210,110740.0762,-54248.25421,157460.352,-0.553700381,0.271241271,-0.78730176,-200000.00000,-200000,-200000
4211,69082.0985,-71697.64518,173456.3673,-0.345410493,0.358488226,-0.867281836,-200000.00000,-200000,-200000
4212,22716.96637,-80607.28033,181621.6006,-0.113584832,0.403036402,-0.908108003,-200000.00000,-200000,-200000
4213,-25196.60397,-80370.17685,181399.4648,0.12598302,0.401850884,-0.906997324,-200000.00000,-200000,-200000
4214,-71394.35111,-71002.49698,172804.7802,0.356971756,0.355012485,-0.864023901,-200000.00000,-200000,-200000
4215,-112728.8554,-53142.45732,156422.7745,0.563644277,0.265712287,-0.782113873,-200000.00000,-200000,-200000
4216,-146383.9693,-28006.85879,133369.2221,0.731919846,0.140034294,-0.666846111,-200000.00000,-200000,-200000
4217,-170066.6824,2691.802057,105214.4369,0.850333412,-0.01345901,-0.526072185,-200000.00000,-200000,-200000
4218,-182163.3498,36861.99402,73876.29775,0.910816749,-0.18430997,-0.369381489,-200000.00000,-200000,-200000
4219,-181849.6388,72175.6372,41489.59228,0.909248194,-0.360878186,-0.207447961,-200000.00000,-200000,-200000
4220,-169146.7031,106226.7071,10260.58129,0.845733515,-0.531133536,-0.051302906,-200000.00000,-200000,-200000
4229,170053.388,104619.692,11686.11499,-0.85026694,-0.52309846,-0.058430575,-200000.00000,-200000,-200000
4230,182172.9818,70444.59868,43018.17296,-0.910864909,-0.352222993,-0.215090865,-200000.00000,-200000,-200000
4231,181881.5353,35121.57925,75402.79704,-0.909407676,-0.175607896,-0.377013985,-200000.00000,-200000,-200000
4232,169198.6585,1056.938295,106633.4696,-0.845993293,-0.005284691,-0.533167348,-200000.00000,-200000,-200000
4233,144988.1749,-29428.70495,134582.2442,-0.724940875,0.147143525,-0.672911221,-200000.00000,-200000,-200000
4234,110899.287,-54258.51884,157344.7212,-0.554496435,0.271292594,-0.786723606,-200000.00000,-200000,-200000
4235,69254.23431,-71740.95595,173369.7963,-0.346271172,0.35870478,-0.866848982,-200000.00000,-200000,-200000
4236,22890.09686,-80685.00376,181565.3426,-0.114450484,0.403425019,-0.907826713,-200000.00000,-200000,-200000
4237,-25034.48103,-80481.33716,181372.6251,0.125172405,0.402406686,-0.906863125,-200000.00000,-200000,-200000
4238,-71254.47792,-71143.84313,172804.3777,0.35627239,0.355719216,-0.864021889,-200000.00000,-200000,-200000
4239,-112620.9346,-53308.6878,156443.9481,0.563104673,0.266543439,-0.78221974,-200000.00000,-200000,-200000
4240,-146315.4912,-28190.9886,133405.5666,0.731577456,0.140954943,-0.667027833,-200000.00000,-200000,-200000
4241,-170042.405,2497.957708,105258.4472,0.850212025,-0.012489789,-0.526292236,-200000.00000,-200000,-200000
4242,-182184.9683,36667.25265,73919.88855,0.910924841,-0.183336263,-0.369599443,-200000.00000,-200000,-200000
4243,-181915.6671,71988.83805,41524.65828,0.909578336,-0.35994419,-0.207623291,-200000.00000,-200000,-200000
4244,-169252.5765,106056.0984,10279.55916,0.846262882,-0.530280492,-0.051397796,-200000.00000,-200000,-200000
4253,170033.7406,104673.5436,11488.09492,-0.850168703,-0.523367718,-0.057440475,-200000.00000,-200000,-200000
4254,182199.3068,70497.19995,42820.05831,-0.910996534,-0.352486,-0.214100292,-200000.00000,-200000,-200000
4255,181952.0228,35164.10766,75212.67788,-0.909760114,-0.175820538,-0.376063389,-200000.00000,-200000,-200000
4256,169308.437,1081.22385,106458.8377,-0.846542185,-0.005406119,-0.532294189,-200000.00000,-200000,-200000
4257,145129.6473,-29429.61323,134429.4735,-0.725648236,0.147148066,-0.672147368,-200000.00000,-200000,-200000
4258,111062.6566,-54289.8707,157218.6257,-0.555313283,0.271449353,-0.786093128,-200000.00000,-200000,-200000
4259,69428.18336,-71805.9354,173273.2957,-0.347140917,0.359029677,-0.866366478,-200000.00000,-200000,-200000
4260,23062.57021,-80784.50771,181499.2594,-0.115312851,0.403922539,-0.907496297,-200000.00000,-200000,-200000
4261,-24875.44043,-80613.91245,181335.6269,0.124377202,0.403069562,-0.906678134,-200000.00000,-200000,-200000
4262,-71119.90022,-71305.78642,172793.0688,0.355599501,0.356528932,-0.863965344,-200000.00000,-200000,-200000
4263,-112520.1582,-53494.30149,156453.1039,0.562600791,0.267471507,-0.782265519,-200000.00000,-200000,-200000
4264,-146255.5146,-28392.97502,133428.4955,0.731277573,0.141964875,-0.667142478,-200000.00000,-200000,-200000
4265,-170027.4013,2287.990988,105287.4537,0.850137007,-0.011439955,-0.526437268,-200000.00000,-200000,-200000
4266,-182215.9946,36458.21157,73946.8061,0.911079973,-0.182291058,-0.36973403,-200000.00000,-200000,-200000
4267,-181990.5902,71789.52487,41541.41558,0.909952951,-0.358947624,-0.207707078,-200000.00000,-200000,-200000
4268,-169366.2193,105874.6016,10278.73937,0.846831097,-0.529373008,-0.051393697,-200000.00000,-200000,-200000
4277,170023.393,104713.7491,11272.82483,-0.850116965,-0.523568746,-0.056364124,-200000.00000,-200000,-200000
4278,182235.0279,70534.33306,42606.36648,-0.91117514,-0.352671665,-0.213031832,-200000.00000,-200000,-200000
4279,182031.3563,35189.39019,75008.61383,-0.910156781,-0.175946951,-0.375043069,-200000.00000,-200000,-200000
4280,169425.9023,1086.652444,106271.7404,-0.847129512,-0.005433262,-0.531358702,-200000.00000,-200000,-200000
4281,145277.1186,-29450.71194,134265.4623,-0.726385593,0.14725356,-0.671327311,-200000.00000,-200000,-200000
4282,111229.9246,-54342.37701,157082.1758,-0.556149623,0.271711885,-0.785410879,-200000.00000,-200000,-200000
4283,69603.66185,-71892.5975,173166.9272,-0.348018309,0.359462987,-0.865834636,-200000.00000,-200000,-200000
4284,23234.09884,-80905.75024,181423.3619,-0.116170494,0.404528751,-0.907116809,-200000.00000,-200000,-200000
4285,-24719.75372,-80767.80605,181288.4312,0.123598769,0.40383903,-0.906442156,-200000.00000,-200000,-200000
4286,-70990.85479,-71488.18041,172770.7689,0.354954274,0.357440902,-0.863853845,-200000.00000,-200000,-200000
4287,-112426.7117,-53699.11055,156450.1199,0.562133558,0.268495553,-0.7822506,-200000.00000,-200000,-200000
4288,-146204.1613,-28612.60008,133437.8594,0.731020807,0.143063,-0.667189297,-200000.00000,-200000,-200000
4289,-170021.7209,2062.136766,105301.2916,0.850108604,-0.010310684,-0.526506458,-200000.00000,-200000,-200000
4290,-182256.4025,36235.10805,73956.88389,0.911282013,-0.18117554,-0.369784419,-200000.00000,-200000,-200000
4291,-182074.3077,71577.92279,41539.70913,0.910371539,-0.357889614,-0.207698546,-200000.00000,-200000,-200000
4292,-169487.4644,105682.416,10257.99097,0.847437322,-0.52841208,-0.051289955,-200000.00000,-200000,-200000
4301,170022.3895,104740.1252,11040.52709,-0.850111948,-0.523700626,-0.055202635,-200000.00000,-200000,-200000
